K5T7.PV;K5T8_1.PV
50.02771;65.26094
50.02729;58.72334
50.02719;59.44625
50.02719;59.59135
50.02677;59.68969
50.02636;59.30469
50.02573;65.23896
50.025;65.32594
50.02479;60.29562
50.02479;59.40052
50.02469;61.39583
50.02469;59.47042
50.02438;60.19011
50.02406;65.17667
50.02396;59.78219
50.02323;65.14479
50.02271;59.35083
50.02261;59.72187
50.02156;65.11636
50.02146;65.26854
50.02083;60.13969
50.02083;59.58177
50.02052;61.42573
50.02042;60.43802
50.02042;59.41084
50.02042;59.34375
50.01948;59.38281
50.01927;59.39323
50.01844;59.76812
50.01677;58.62188
50.01583;59.44917
50.01542;59.795
50.0151;59.61146
50.01406;59.36448
50.01396;59.35312
50.01302;59.50135
50.01292;65.25729
50.0126;58.5449
50.01188;59.40052
50.01188;65.35864
50.01146;58.5575
50.01062;60.54885
50.01021;59.44271
50.01021;59.32865
50.00927;65.20719
50.00885;64.49042
50.00875;59.36073
50.00823;60.18323
50.00729;58.19584
50.00656;59.38167
50.00636;60.53427
50.00625;64.89938
50.00615;60.68031
50.0051;65.12041
50.005;64.82011
50.0049;59.45531
50.00489;65.26531
50.00448;59.41615
50.00427;60.65979
50.00354;58.1851
50.00302;65.26073
50.00229;59.74541
50.00229;59.64302
50.00188;64.69312
50.00146;60.56552
50.00104;65.17687
50.00084;64.96011
49.99906;58.29615
49.99896;59.7926
49.99854;64.7076
49.99802;64.90792
49.99781;58.23417
49.99771;60.59208
49.99771;65.13083
49.99739;65.25271
49.99698;59.84646
49.99698;65.10771
49.99677;59.39365
49.99583;58.28323
49.99583;65.18594
49.99479;59.79208
49.99448;58.31927
49.99396;60.20594
49.99323;60.29427
49.9924;59.40583
49.99208;65.3625
49.99167;60.15479
49.99115;58.29823
49.99073;59.41594
49.99062;59.71594
49.99062;65.08208
49.99042;59.77864
49.98854;61.40042
49.98833;65.31792
49.98708;60.68083
49.98646;65.07938
49.98531;59.4124
49.98479;65.27843
49.98479;64.92427
49.98438;59.33542
49.98396;58.26917
49.98386;59.42552
49.98302;64.47739
49.98229;60.63885
49.98188;64.51708
49.98177;58.34646
49.98146;60.38969
49.98135;60.27906
49.98073;59.33979
49.98063;58.2774
49.98052;58.2499
49.98052;59.38136
49.98042;59.59146
49.98021;58.17885
49.9801;64.9274
49.98;59.66354
49.97917;59.36187
49.97917;64.82781
49.97802;64.53625
49.97771;65.28875
49.97739;65.01292
49.97729;65.00656
49.97698;64.5401
49.97688;64.94677
49.97656;58.30156
49.97656;65.09427
49.97615;64.92854
49.97594;65.08979
49.97521;59.53583
49.975;65.31521
49.97385;58.33167
49.97375;58.30531
49.97334;59.54385
49.97313;58.355
49.97229;59.77573
49.97208;60.9375
49.97177;65.13
49.97136;58.71239
49.97083;58.15115
49.97063;60.72052
49.97052;64.9749
49.97021;59.40646
49.96959;64.98698
49.96927;59.54677
49.96854;64.55542
49.96823;59.4151
49.96812;65.07917
49.96802;59.81948
49.96771;58.75281
49.96708;65.20687
49.96677;59.55146
49.96656;60.62823
49.96635;64.96479
49.96625;58.35406
49.96594;58.31969
49.96531;60.35083
49.96396;58.56427
49.96386;59.81313
49.96302;58.34896
49.96229;59.46854
49.96146;58.55625
49.96115;60.31177
49.96115;59.42906
49.96083;58.36885
49.96073;59.49344
49.96052;65.29562
49.96041;60.76833
49.95958;64.82948
49.95917;58.3475
49.95906;65.20927
49.95698;60.53729
49.95698;65.26437
49.95646;59.42135
49.95636;58.85542
49.95636;58.30969
49.95594;59.42437
49.95573;64.92355
49.95521;65.15229
49.9549;61.57271
49.9549;58.39625
49.9549;59.62552
49.9549;65.00459
49.95479;59.58208
49.95448;59.63636
49.95385;60.37792
49.95375;60.39552
49.95261;64.9326
49.95219;58.37104
49.95187;58.41906
49.95177;58.36854
49.95125;64.98594
49.95104;59.75073
49.95083;58.72417
49.95042;60.07802
49.95042;58.50229
49.95042;65.12167
49.9499;60.61625
49.94969;65.14479
49.94948;64.51094
49.94927;59.43489
49.94896;65.23875
49.94886;64.98469
49.94885;58.41906
49.94865;59.33219
49.94833;59.75937
49.94802;64.58094
49.94792;60.64312
49.94781;58.84677
49.94771;60.02771
49.94771;58.46812
49.94635;65.18114
49.94594;64.52563
49.94584;58.30614
49.94552;64.83677
49.94521;58.35229
49.94511;58.54364
49.94406;64.49844
49.94344;58.43312
49.94302;58.84583
49.94229;58.26125
49.94229;65.29969
49.94209;59.40646
49.94167;64.98885
49.94135;58.32875
49.94062;58.34489
49.94062;58.36719
49.94031;64.98458
49.94021;64.97282
49.9399;60.24469
49.9399;59.35115
49.93979;60.69333
49.93938;59.51906
49.93864;58.16938
49.93844;58.26323
49.93844;65.19521
49.93813;58.37635
49.93802;58.33083
49.93792;59.31062
49.93729;65.00573
49.93719;60.89791
49.93604;58.34719
49.93531;59.47688
49.93521;60.54208
49.9351;65.30458
49.93406;64.54333
49.93396;58.47073
49.93385;64.96375
49.93354;61.37802
49.93271;64.94218
49.93229;60.93583
49.93198;60.76667
49.93198;65.25312
49.93135;58.36167
49.93104;58.72125
49.93073;58.74437
49.93042;64.99812
49.92979;60.52813
49.92979;59.47646
49.92875;65.20823
49.92823;60.10969
49.92812;65.09937
49.92739;64.98688
49.92677;59.69552
49.92646;57.95531
49.92573;65.15656
49.92542;64.58531
49.9251;58.30958
49.92375;58.90552
49.92281;60.56552
49.92281;65.19041
49.92281;64.98438
49.9225;58.56688
49.92198;58.84354
49.92188;64.5025
49.92188;64.23594
49.92177;64.53031
49.92135;58.13125
49.92073;64.54323
49.92073;65.15177
49.92031;60.95552
49.92031;58.66761
49.92021;65.10521
49.9199;64.52031
49.9199;65.28166
49.91948;64.25969
49.91938;60.15385
49.9176;60.8399
49.9175;58.39687
49.91677;58.39833
49.91615;65.23417
49.91604;58.2774
49.91542;65.23292
49.91521;65.26791
49.9125;59.49479
49.91219;59.82114
49.91219;64.93073
49.91219;64.51354
49.91146;58.28989
49.91135;64.28407
49.91125;59.53167
49.91073;64.51823
49.91063;61.37031
49.91052;64.99333
49.90948;59.54844
49.90917;58.93615
49.90896;64.93948
49.90823;60.52438
49.9075;64.95073
49.90708;65.09209
49.90677;64.47052
49.90625;65.21947
49.90573;59.62656
49.90562;60.85458
49.90552;60.87312
49.90511;58.30781
49.905;64.98229
49.90375;65.17167
49.90323;58.7825
49.90313;60.25552
49.9024;60.86979
49.90208;60.84927
49.90146;58.96344
49.90146;65.16959
49.90094;58.28698
49.90052;60.75479
49.89791;59.73146
49.8976;65.19448
49.89646;58.43167
49.89635;64.97323
49.89635;64.90094
49.89625;64.78532
49.89614;60.885
49.89604;59.70219
49.89594;60.63073
49.89583;64.58135
49.89521;60.40104
49.8951;65.2177
49.89427;65.0826
49.89417;59.64677
49.89365;57.98781
49.89333;65.09
49.89302;59.51531
49.89281;64.94125
49.89188;60.83313
49.89188;64.86166
49.89167;59.63802
49.89156;60.60313
49.89115;65.0475
49.89052;65.0099
49.89011;59.46406
49.8901;60.63364
49.88969;57.92042
49.88927;65.29969
49.88875;59.50885
49.88844;64.32313
49.88823;64.96208
49.88781;59.48698
49.88771;61.35583
49.88708;58.36479
49.88708;65.0724
49.88583;60.58854
49.88562;64.99552
49.8849;64.87396
49.88469;58.17396
49.88385;64.82313
49.88365;64.98917
49.88323;59.53583
49.8826;65.08312
49.88229;58.80177
49.88187;58.10708
49.88125;65.10448
49.88125;65.1175
49.88094;60.15021
49.87989;58.73615
49.87979;58.0149
49.87927;59.52885
49.87906;59.97198
49.87885;64.97292
49.87885;64.84583
49.87823;59.66906
49.87781;65.31812
49.87781;64.87938
49.87698;64.21052
49.87625;64.9426
49.87614;65.21646
49.87594;59.64698
49.87594;64.29406
49.87531;64.77052
49.8751;58.39031
49.875;65.09666
49.87469;65.18114
49.87469;64.9874
49.87458;65.15958
49.87427;64.87708
49.87406;65.14822
49.87396;65.06
49.87354;65.15187
49.87333;64.96604
49.87292;59.93781
49.87281;59.62604
49.87271;65.30917
49.87188;65.17406
49.87146;60.45333
49.87146;59.50979
49.87146;64.53271
49.87094;58.44104
49.87041;59.39312
49.87;61.31166
49.8699;59.32323
49.86969;61.33875
49.86937;60.5276
49.86896;58.65875
49.86896;59.40698
49.86896;65.30948
49.86864;60.47136
49.86813;65.13937
49.86792;65.11844
49.86771;60.50677
49.86771;59.36198
49.86698;60.39396
49.86677;64.18792
49.86666;58.13073
49.86594;60.39677
49.86573;58.06437
49.86469;64.9725
49.86417;64.95719
49.86396;65.12093
49.86375;65.18146
49.86364;58.44854
49.86302;58.10437
49.86292;64.99958
49.86271;65.18969
49.86167;60.17042
49.86156;58.01646
49.86135;65.2849
49.86083;58.74937
49.86042;64.96302
49.8601;60.44802
49.85979;59.65479
49.85969;58.75958
49.85969;64.90406
49.85896;60.44021
49.85844;61.32563
49.85833;58.10771
49.85833;64.86292
49.85792;58.03584
49.8576;65.04844
49.8575;65.2252
49.85719;58.28333
49.85719;59.62135
49.85698;60.45104
49.85698;64.99416
49.85688;60.42333
49.85656;65.14291
49.85646;64.98688
49.85583;60.48677
49.8549;64.99594
49.85458;65.28197
49.85437;64.97729
49.85437;65.07166
49.85365;59.92281
49.85354;65.22979
49.85323;65.27438
49.85313;64.30146
49.85292;59.63667
49.85271;60.23448
49.85271;58.36802
49.85271;58.56594
49.8525;65.25792
49.85229;58.26458
49.85177;65.16812
49.85177;64.91375
49.85167;59.55437
49.85156;60.45333
49.85042;64.93365
49.84958;65.05511
49.84813;59.87906
49.84698;60.29917
49.84698;65.05021
49.84646;65.08927
49.84573;58.72313
49.84573;64.28177
49.84552;58.84667
49.84552;59.54844
49.84542;58.19448
49.8451;64.91636
49.84489;64.98396
49.84479;65.1002
49.84448;58.84417
49.84427;64.83791
49.84396;59.90469
49.84396;59.30239
49.84375;60.96281
49.84375;60.0976
49.84323;59.89167
49.84302;59.33771
49.84261;60.8126
49.84156;57.80708
49.8399;57.84354
49.83979;60.82833
49.83802;58.61229
49.8376;65.21125
49.83729;64.73792
49.83688;64.94573
49.83604;64.98458
49.83479;64.99469
49.83479;65.05531
49.83458;64.93459
49.83437;64.37354
49.83375;57.93187
49.83344;64.19135
49.83313;60.25927
49.83313;59.54562
49.83292;64.93333
49.83229;64.98167
49.83219;60.53333
49.83198;61.54625
49.83198;64.42646
49.83125;64.69688
49.83083;59.35573
49.83083;64.98094
49.83031;64.92292
49.83;60.49646
49.8299;65.13552
49.82979;60.66667
49.82938;60.4976
49.82938;65.14854
49.82927;64.27364
49.82875;60.01552
49.82865;58.77271
49.82844;65.17646
49.82833;65.02479
49.82802;65.115
49.82781;64.99563
49.82771;65.13583
49.8275;64.28156
49.82719;64.22927
49.82656;60.31187
49.82646;64.93333
49.82625;58.53104
49.82552;64.44948
49.825;64.88657
49.82427;58.4999
49.82344;65.21729
49.82344;65.0899
49.82312;65.17313
49.82292;65.01459
49.82281;64.27375
49.82125;60.82156
49.82104;59.91687
49.82084;65.27541
49.8201;60.4901
49.81979;65.22906
49.81969;64.69896
49.81886;61.17073
49.81865;64.31104
49.81813;64.98563
49.81688;61.33896
49.81656;65.11979
49.81646;64.74625
49.81604;65.00365
49.81573;64.94979
49.81479;65.2226
49.81448;64.44563
49.81406;58.2675
49.81302;64.41021
49.81281;60.00969
49.81219;60.34354
49.81198;64.9476
49.81177;61.30614
49.81094;60.74688
49.80948;59.67333
49.80906;64.94469
49.80885;65.04479
49.80875;60.51219
49.80792;64.40094
49.80791;60.93417
49.8075;57.80927
49.8074;60.2301
49.80667;60.46458
49.80614;64.98688
49.80552;64.72396
49.80542;60.10552
49.80531;58.27281
49.80531;57.87854
49.80479;60.06323
49.80437;65.24875
49.80427;65.15791
49.80406;64.89136
49.80323;60.82417
49.80312;59.99719
49.80239;64.25958
49.80229;60.44729
49.80219;64.92125
49.80146;64.43031
49.80083;64.79343
49.80021;57.94344
49.80011;58.13885
49.79927;61.23146
49.79896;59.66979
49.79896;60.91979
49.79865;58.82125
49.79833;60.51667
49.79792;60.71625
49.7976;59.71771
49.7974;64.91323
49.79677;64.46833
49.79656;65.21792
49.79635;58.20083
49.79625;64.73604
49.79625;65.24406
49.79531;61.06187
49.7951;59.99542
49.7951;57.92198
49.79438;65.21958
49.79427;59.99875
49.79406;58.19417
49.79406;65.23521
49.79333;60.43802
49.79198;65.09448
49.79187;64.28687
49.79094;64.98364
49.79052;65.0124
49.79021;64.19271
49.7901;59.75271
49.79;59.43636
49.79;65.22594
49.78969;60.45344
49.78938;65.13917
49.78927;64.8326
49.78885;64.45042
49.7874;59.8551
49.78708;60.38646
49.78677;64.915
49.78521;60.89854
49.78521;64.92781
49.78458;64.87594
49.78458;65.23219
49.78417;58.21104
49.78292;64.94209
49.78281;65.22604
49.78156;65.27312
49.78052;59.69542
49.78021;60.82635
49.78011;59.95208
49.77927;59.91729
49.77906;65.28542
49.77844;64.41042
49.77813;58.17927
49.77792;59.97688
49.77781;57.95406
49.77729;65.2374
49.77719;58.19406
49.77594;65.16792
49.77573;59.67979
49.77562;65.15708
49.77469;59.33948
49.77281;65.09843
49.7725;64.22115
49.7724;60.47281
49.77187;60.74281
49.77042;65.24187
49.76937;64.96917
49.76886;60.19083
49.76885;64.84042
49.76792;64.1999
49.76771;65.24958
49.7675;65.16292
49.76667;65.32448
49.76656;65.09708
49.76646;64.22708
49.76511;60.8651
49.7649;64.42615
49.76458;60.10708
49.76437;64.91812
49.76313;57.79927
49.76313;57.78573
49.76198;64.95386
49.76188;60.78167
49.76188;65.25198
49.76146;59.99729
49.76146;60.39761
49.75917;64.28552
49.75896;60.25927
49.75844;58.35823
49.75834;64.22875
49.75677;59.72375
49.75677;57.83
49.75636;60.81802
49.75573;60.81667
49.75531;59.3499
49.7551;60.10281
49.7549;64.62823
49.75438;64.6424
49.75365;65.02427
49.75333;64.93886
49.75323;57.94917
49.75271;57.81937
49.7524;59.95302
49.75208;60.47156
49.75208;64.70229
49.75198;65.23865
49.75167;64.89542
49.75156;64.92792
49.75125;64.32281
49.75042;60.80552
49.74958;65.00166
49.74937;64.9326
49.74813;60.75875
49.74771;64.97844
49.74656;60.06792
49.74625;65.14281
49.74594;60.45458
49.74458;57.94563
49.74448;59.34604
49.74417;60.27666
49.74385;60.14323
49.74292;57.95438
49.74187;59.89333
49.74146;65.26125
49.74104;60.36792
49.74094;65.3376
49.74083;59.7125
49.73979;60.73375
49.73906;64.25
49.73896;59.42635
49.73865;60.14146
49.73823;59.35031
49.73656;59.78125
49.73635;59.74115
49.73594;59.76958
49.73552;64.95417
49.735;65.23906
49.73479;61.36302
49.73469;58.25177
49.73396;65.3074
49.7325;60.2976
49.73188;58.20354
49.73167;65.05968
49.73125;60.12208
49.73094;64.77792
49.73083;64.14521
49.73042;61.27917
49.7301;60.32114
49.7301;65.31427
49.72958;65.09906
49.72937;60.82208
49.72917;64.32875
49.72865;64.28094
49.72833;57.79156
49.72813;64.92031
49.72802;64.90907
49.72781;59.39896
49.72719;59.40948
49.72677;64.25094
49.72604;60.41396
49.72604;65.11208
49.72594;64.74291
49.72542;64.27729
49.72531;60.71917
49.72511;60.06198
49.72479;59.53406
49.72385;64.91104
49.72364;60.33375
49.7226;57.80521
49.7224;65.11969
49.72208;64.18365
49.72177;64.91875
49.72136;61.44531
49.72073;60.11854
49.72063;58.205
49.72052;59.37583
49.71979;59.89312
49.71938;60.6124
49.71927;64.88385
49.71865;64.72104
49.71833;57.79635
49.71625;58.26729
49.71594;64.76823
49.71552;59.29083
49.71542;59.76688
49.7151;59.64979
49.71312;60.59083
49.71177;59.86198
49.71135;64.8849
49.71083;59.66135
49.71031;64.82437
49.70948;57.8125
49.70844;64.95521
49.70833;64.90792
49.70802;65.15312
49.70781;60.66708
49.70719;60.70906
49.70719;59.3349
49.70708;64.96261
49.70677;64.30667
49.70646;59.87417
49.70625;60.28989
49.70604;61.49136
49.7049;58.16438
49.70396;64.23
49.70302;60.41365
49.70219;60.06927
49.70146;64.74625
49.70094;64.87677
49.70083;59.35865
49.70083;64.76395
49.70042;64.27062
49.69969;64.85208
49.69958;64.3551
49.69938;59.35156
49.69875;60.06583
49.69729;59.63302
49.69594;58.22771
49.69563;64.14271
49.69563;64.87386
49.69542;60.09281
49.69531;64.80531
49.6949;61.06844
49.69469;59.82302
49.69469;60.49344
49.69437;64.6526
49.69406;64.35646
49.69396;60.0675
49.69386;64.69146
49.69365;65.03177
49.69219;59.31333
49.69125;64.9424
49.69094;60.02979
49.69042;60.39094
49.69042;61.16781
49.69011;60.42583
49.68896;60.3224
49.68885;64.70657
49.68813;60.64323
49.68781;60.29562
49.68656;64.80032
49.68625;64.33771
49.68583;59.41531
49.68562;57.79792
49.68479;64.6299
49.68479;64.94052
49.68458;60.38625
49.68438;59.94167
49.68427;64.97208
49.68396;59.89989
49.68354;64.6224
49.68312;57.76146
49.68312;59.4
49.68312;64.80354
49.68312;65.33896
49.68292;65.0948
49.6825;59.95063
49.68187;64.83594
49.68167;64.67375
49.68042;59.32969
49.67979;59.28302
49.67865;58.23229
49.67854;60.35104
49.67823;65.02708
49.67812;58.14219
49.6776;64.91511
49.67729;60.4049
49.67656;64.80021
49.67635;60.52521
49.67625;59.37896
49.67562;64.82021
49.67552;60.56396
49.67552;64.81552
49.67521;60.39125
49.67469;60.33698
49.67469;64.80093
49.67437;64.75146
49.67375;64.36916
49.67354;65.10771
49.6725;57.79937
49.67219;60.53865
49.67135;64.31615
49.6699;64.65958
49.66979;59.84542
49.66906;57.77646
49.66885;59.64448
49.66792;64.82313
49.6676;59.3225
49.6674;64.95386
49.66667;60.51979
49.66667;64.82375
49.66604;60.31292
49.66438;64.1525
49.66417;60.63125
49.66406;60.52583
49.66146;64.38448
49.66135;60.46885
49.66084;64.82625
49.65948;60.29667
49.65906;60.46614
49.65833;64.35375
49.65833;64.77948
49.65812;60.03865
49.6576;59.90594
49.6576;60.62969
49.6576;60.31646
49.65698;59.78448
49.65635;57.77385
49.65625;64.25792
49.65615;60.31208
49.65521;65.25708
49.65438;64.86177
49.65417;60.73104
49.65385;60.54656
49.65292;64.85573
49.6525;60.67937
49.65115;64.85812
49.65094;60.47469
49.65083;65.29646
49.65062;60.59573
49.65021;58.15271
49.64989;60.53104
49.64917;60.55563
49.64844;58.23687
49.64812;64.80198
49.64802;64.78667
49.64781;58.24604
49.64761;59.84864
49.6474;60.4376
49.64677;64.78573
49.64635;64.41156
49.64312;64.39177
49.64125;59.45146
49.64083;60.21823
49.64042;64.89188
49.64031;59.89635
49.63979;64.1426
49.63958;60.42573
49.63938;64.92927
49.63906;65.07823
49.63802;58.26781
49.63646;57.77792
49.63406;64.91271
49.63198;59.74531
49.63125;57.73229
49.63052;64.7825
49.62938;58.25594
49.62906;60.30875
49.62844;58.17115
49.62677;57.72833
49.62667;60.415
49.62667;65.10094
49.62594;59.96083
49.62552;60.47896
49.62542;60.535
49.62427;59.31531
49.62396;64.39313
49.62386;60.70594
49.62208;64.87135
49.62052;60.20552
49.62031;60.70125
49.62021;64.27531
49.62011;60.54073
49.61864;64.38531
49.6176;64.90083
49.61646;57.7374
49.61562;60.45052
49.61552;58.27
49.615;65.10687
49.61375;60.22802
49.61354;64.10229
49.61344;58.17417
49.61198;60.34489
49.61177;60.66938
49.61083;58.18135
49.61073;59.72417
49.61;64.80865
49.60979;65.11323
49.60938;58.24177
49.60917;57.85927
49.60844;59.9101
49.60812;60.30719
49.60812;58.61375
49.60708;59.32771
49.60677;59.67927
49.6051;65.095
49.60437;64.43739
49.60427;58.20583
49.60406;64.94625
49.60313;59.99541
49.60229;57.8424
49.60146;57.72812
49.60146;64.88823
49.60125;57.81792
49.60031;64.8801
49.59958;57.86948
49.59896;60.23417
49.59875;58.15531
49.59729;64.07458
49.59687;59.66833
49.59615;59.68771
49.59604;59.75219
49.59521;57.75542
49.59291;57.85479
49.59167;60.34417
49.59167;60.2951
49.59031;64.91688
49.58969;58.11719
49.58948;58.45
49.58896;59.71479
49.58896;57.86417
49.58802;59.91375
49.58802;59.27365
49.58698;59.34125
49.58688;65.11188
49.58656;60.22136
49.58646;64.94125
49.58562;60.33719
49.58479;64.68354
49.58385;64.0424
49.58292;64.4425
49.58281;64.85396
49.58271;57.98792
49.58208;58.13552
49.58021;60.12594
49.58021;58.53959
49.57979;59.73781
49.57958;64.84782
49.57938;64.06844
49.57844;60.68094
49.57844;60.22635
49.5774;59.90667
49.5774;60.21687
49.57687;60.2249
49.57604;64.07271
49.57448;58.09771
49.57208;58.17729
49.56813;59.66667
49.56802;59.90417
49.5676;60.20448
49.56698;60.27385
49.56677;59.93979
49.56583;58.45083
49.56573;64.73875
49.56542;59.49583
49.56521;57.86406
49.56448;57.31458
49.56334;58.07761
49.56198;57.31125
49.56156;59.75594
49.56083;57.81729
49.55917;57.7375
49.55906;57.70906
49.5551;57.81615
49.55437;64.06615
49.55396;57.31062
49.55333;60.21531
49.55281;64.77865
49.5526;57.72709
49.55198;57.29583
49.55167;57.96792
49.55073;60.73198
49.55031;57.33302
49.54917;60.25646
49.54781;57.73781
49.54719;59.89771
49.54688;64.60365
49.54677;59.93396
49.54625;57.865
49.5449;60.37792
49.54479;57.725
49.54479;64.56604
49.54375;58.17719
49.54354;60.22698
49.54333;59.89969
49.54333;58.0149
49.54313;57.78344
49.54281;59.19646
49.54208;64.0401
49.54187;60.2224
49.54115;58.05094
49.53927;60.30917
49.53885;57.76135
49.53719;58.16937
49.53667;58.08688
49.53583;64.8925
49.53563;57.87844
49.53521;57.76385
49.53437;64.70844
49.53292;60.16677
49.53229;58.65437
49.53062;60.6724
49.53;58.19583
49.52906;58.04344
49.52844;59.56739
49.5276;59.61448
49.5276;57.72823
49.52708;64.56073
49.52708;64.84187
49.52594;60.22166
49.52583;60.24594
49.52438;57.87135
49.52281;64.86
49.52208;57.74594
49.52104;64.84084
49.51958;57.75042
49.51948;64.42042
49.51937;60.0426
49.51937;57.75365
49.51927;59.66708
49.51896;57.30021
49.51792;57.99187
49.5176;60.08094
49.51698;64.85823
49.51573;60.08458
49.51573;60.38917
49.51542;59.64219
49.515;60.2226
49.51469;57.98594
49.51375;57.8574
49.51344;58.04167
49.51344;57.63979
49.51344;64.76948
49.51281;57.66781
49.5124;60.02656
49.51219;57.92167
49.51156;64.54042
49.51042;57.61042
49.50979;60.08438
49.50969;60.09834
49.50865;60.37323
49.50771;59.67573
49.50625;59.61552
49.50604;59.13927
49.50531;59.9251
49.50531;59.33083
49.50469;57.91021
49.50365;58.22875
49.50354;57.36646
49.50281;64.53136
49.50229;57.94584
49.50187;57.97667
49.50125;57.90667
49.50063;60.11302
49.50031;60.19958
49.50031;57.8925
49.49854;59.6874
49.49521;58.18771
49.49271;57.92198
49.49219;59.57354
49.49198;60.16802
49.49187;57.88594
49.49146;57.88542
49.48969;57.40021
49.48958;57.59687
49.48885;57.86094
49.48844;60.10146
49.48833;60.19386
49.4875;58.20354
49.48729;57.48646
49.48729;57.30302
49.48687;57.46365
49.48667;57.96677
49.48625;59.66084
49.48615;64.58125
49.48604;64.56094
49.48563;60.15417
49.48354;60.2299
49.48281;57.55781
49.4825;64.48198
49.4824;58.07114
49.48167;60.06906
49.48167;60.21875
49.48125;64.86885
49.47937;57.95729
49.47896;64.00354
49.47886;60.19833
49.47865;59.29781
49.47854;59.70937
49.47844;57.79313
49.47771;57.46521
49.47709;60.19229
49.47667;57.51511
49.47615;57.98521
49.47604;59.08969
49.47604;64.56114
49.47573;58.02417
49.47562;60.20531
49.47542;64.39739
49.47364;58.02823
49.47271;57.30188
49.4726;64.56114
49.4725;59.59156
49.4725;64.44365
49.47229;60.02448
49.47219;60.3924
49.47156;59.71573
49.47146;60.18292
49.47104;60.21875
49.47021;60.19771
49.46989;60.73063
49.46969;59.5976
49.46958;57.9001
49.46917;64.87427
49.46854;64.34104
49.46844;57.50396
49.46719;60.33813
49.46719;57.47688
49.46719;64.8924
49.46708;59.6699
49.46677;60.38156
49.46677;58.03771
49.46635;60.2874
49.46594;58.09594
49.4651;58.68354
49.46448;64.56313
49.46448;64.44594
49.46437;64.48833
49.46427;58.08739
49.46416;57.75114
49.46281;64.52448
49.4626;57.315
49.4625;57.89271
49.46167;59.26042
49.46156;58.20073
49.46135;59.71708
49.46042;60.25646
49.46011;57.28229
49.45927;57.51479
49.45896;57.96823
49.45864;58.23687
49.45854;64.73135
49.45844;57.73
49.45792;57.32115
49.45771;58.68625
49.4575;64.54156
49.45739;64.85229
49.45729;60.37656
49.45677;57.47198
49.45656;58.20031
49.45573;57.39625
49.45531;59.64177
49.45427;63.99
49.45323;64.90448
49.45271;60.70813
49.45146;57.27271
49.45125;57.29271
49.45042;60.43563
49.45042;57.70229
49.44938;64.89927
49.44917;64.59917
49.44917;58.68927
49.44875;60.39635
49.44865;59.67208
49.44802;58.48188
49.44792;57.95229
49.44771;57.53458
49.4474;59.70604
49.44729;58.17844
49.44729;57.28083
49.44667;60.20667
49.44646;57.97177
49.44625;57.45427
49.44604;57.52771
49.44563;57.51563
49.445;60.28594
49.44479;57.71344
49.44427;64.23271
49.44396;60.22979
49.44323;60.67677
49.44313;59.22531
49.44271;57.78021
49.44198;60.21656
49.44188;60.21386
49.44188;57.28677
49.44156;57.46271
49.44146;58.15042
49.44083;57.45438
49.4399;57.45479
49.43979;60.19302
49.43969;60.22729
49.43969;57.52969
49.43948;60.22958
49.43927;60.35135
49.43844;60.27083
49.43802;57.46167
49.43781;58.69584
49.4376;59.67031
49.4376;57.31167
49.43677;57.46812
49.43656;64.46802
49.43448;60.23635
49.43312;60.24896
49.43281;60.275
49.4324;57.49469
49.43198;60.28844
49.43146;59.49521
49.43125;58.12771
49.43114;60.06542
49.43083;57.77667
49.43063;64.50437
49.42969;59.01615
49.42969;63.69427
49.42958;58.21333
49.42958;60.26604
49.42916;63.69531
49.42906;60.25156
49.42906;64.90417
49.42875;59.06802
49.42875;64.38552
49.42865;59.65583
49.42833;63.64333
49.42823;60.30656
49.42792;57.36292
49.42771;57.33208
49.42698;58.1575
49.42698;57.4675
49.42625;57.28
49.42604;64.40323
49.42604;60.26104
49.42573;59.57156
49.42552;57.21188
49.42552;63.60198
49.42542;60.22886
49.42521;60.64875
49.42521;57.45948
49.42521;64.4549
49.425;58.68604
49.42427;58.22042
49.42344;59.73167
49.42302;64.39136
49.42229;58.11531
49.42229;64.44417
49.42188;60.62229
49.42094;63.93646
49.42062;63.69479
49.42042;57.35635
49.41937;59.56906
49.41896;58.06771
49.41864;57.69292
49.41844;60.22375
49.41823;58.66615
49.41802;58.74031
49.41802;63.62614
49.41781;60.44698
49.41781;59.00261
49.41677;64.42354
49.41667;58.22396
49.41646;57.31354
49.41646;59.18448
49.41636;57.46875
49.41636;57.49688
49.41615;57.46458
49.41573;64.52635
49.41458;57.27156
49.41458;64.93448
49.41448;58.99958
49.41396;64.5925
49.41385;57.44865
49.41323;60.24021
49.41281;63.68708
49.4124;57.53802
49.41229;64.50739
49.41208;60.29417
49.41198;59.72073
49.41198;63.71146
49.41188;64.42937
49.41135;64.89562
49.40958;60.07594
49.40927;59.50281
49.40917;57.34271
49.40844;63.575
49.40781;58.99719
49.40688;60.4199
49.40656;58.9724
49.40635;58.22396
49.40625;57.45885
49.40615;57.18781
49.40573;57.35823
49.40479;58.19219
49.40458;57.27615
49.40271;57.23
49.40229;57.99615
49.40219;57.53927
49.40208;58.67313
49.40187;59.98427
49.40062;58.74677
49.39969;59.12688
49.39938;60.44615
49.39938;60.29667
49.39938;63.84615
49.39927;64.49802
49.39906;57.2326
49.39865;57.355
49.39823;64.89365
49.3976;58.04177
49.3974;64.56563
49.39719;57.75177
49.39708;64.2851
49.39698;64.6076
49.39687;64.49323
49.39656;64.52489
49.39563;58.53896
49.395;57.44375
49.39417;64.53156
49.39406;64.88364
49.39365;60.63583
