K5T7.PV;K5T9_2.PV
48.88958;27.74281
48.88927;26.58042
48.88885;27.89812
48.88875;26.95792
48.88854;27.40094
48.8875;26.88854
48.88719;27.66438
48.88719;27.45646
48.88719;27.42406
48.88708;28.75729
48.88708;25.61542
48.88698;28.30677
48.88688;26.47437
48.88667;27.96615
48.88646;28.97885
48.88615;27.11177
48.88604;27.79979
48.88531;27.63167
48.88531;26.26156
48.88385;27.86365
48.88365;27.64719
48.88364;29.03469
48.88354;27.97396
48.88344;28.39781
48.88344;24.94531
48.88323;27.36417
48.88323;27.16573
48.88323;26.68625
48.88292;28.41969
48.8825;28.54094
48.88198;27.59573
48.88198;27.42625
48.88187;28.13604
48.88177;26.89333
48.88156;26.61781
48.88104;27.55792
48.88094;27.90979
48.88083;26.92063
48.88021;25.24781
48.87979;27.67177
48.87958;25.67417
48.87927;27.68573
48.87917;26.8651
48.87865;28.02615
48.87865;27.17219
48.87865;24.9699
48.87833;26.67615
48.87823;29.23094
48.8774;27.55146
48.8774;27.2
48.87698;26.8175
48.87677;29.6351
48.87667;26.86479
48.87646;28.19646
48.87635;27.02333
48.87625;25.59198
48.87614;26.73865
48.87594;28.58375
48.87563;27.08312
48.87552;29.70552
48.87542;28.10667
48.87542;27.94083
48.87521;24.51438
48.8751;28.61719
48.8749;28.39583
48.87479;26.32573
48.87469;27.17427
48.87469;26.75406
48.87448;28.29177
48.87437;26.91958
48.87365;26.71708
48.87365;25.45698
48.87323;25.09979
48.87239;27.98542
48.87229;27.22542
48.87219;29.25073
48.87177;27.68198
48.87167;27.35438
48.87156;27.28417
48.87062;28.15604
48.87041;25.50542
48.86979;27.8724
48.86958;27.37521
48.86948;29.23396
48.86885;29.21187
48.86813;27.93083
48.86802;27.0374
48.86792;25.72375
48.86771;27.76885
48.86708;27.65021
48.86698;25.06375
48.86687;29.78073
48.86656;28.10719
48.86646;28.4351
48.86615;27.6899
48.86552;27.69938
48.86542;28.06688
48.86489;28.78646
48.86448;27.13135
48.86417;27.90344
48.86406;27.05271
48.86396;26.89375
48.86365;26.64896
48.86354;27.18792
48.86333;25.46385
48.86302;29.41396
48.86292;30.21688
48.86261;30.15854
48.8625;26.79323
48.86146;26.0001
48.86135;28.23052
48.86125;25.09031
48.86104;27.07021
48.86094;28.12885
48.86083;27.5226
48.86083;26.53083
48.86073;27.81917
48.86042;27.82958
48.86031;28.4701
48.86021;26.75635
48.8601;27.70854
48.85989;26.39688
48.85938;27.6649
48.85938;25.85521
48.85917;26.85271
48.85906;27.80594
48.85823;26.86073
48.85812;29.51292
48.85812;27.6899
48.85802;27.99385
48.85802;25.04208
48.8576;26.48604
48.85698;26.13635
48.85688;27.49802
48.85667;25.9875
48.85646;27.93271
48.85552;29.90417
48.85552;27.93094
48.85542;29.50604
48.85542;29.41406
48.85542;27.54885
48.8551;27.16187
48.855;26.42094
48.85469;26.11854
48.85448;25.74302
48.85386;27.4874
48.85354;26.83031
48.85333;25.94781
48.85312;27.04042
48.85302;26.34062
48.85209;27.34271
48.85188;27.24312
48.85188;25.82
48.85146;29.79427
48.85125;27.61698
48.85115;28.74937
48.85115;25.87969
48.85073;27.5525
48.85062;26.61646
48.85052;27.54052
48.85052;25.16135
48.85031;26.0601
48.84958;26.98667
48.84927;27.23146
48.84864;28.38094
48.84864;27.42156
48.84854;28.95375
48.84854;25.80094
48.84833;27.22042
48.84781;27.79708
48.84719;25.88271
48.84615;29.7926
48.84594;27.7674
48.84573;26.65937
48.84521;27.50927
48.8451;25.3076
48.84458;28.30583
48.84396;26.77146
48.84385;29.44396
48.84323;27.5176
48.84208;29.59844
48.84167;28.23969
48.84135;27.69302
48.84073;26.81625
48.84021;27.79635
48.84;27.16323
48.83969;27.47396
48.83958;26.87177
48.83958;25.96969
48.83958;25.29156
48.83937;27.70687
48.83865;27.77198
48.83844;29.81792
48.83844;26.82156
48.83833;28.01344
48.83792;27.85115
48.83792;26.27979
48.8375;25.77521
48.83729;28.36521
48.83688;24.97969
48.83604;26.43865
48.83594;27.17594
48.83562;28.2424
48.83562;28.03302
48.83552;27.95104
48.83511;27.9924
48.83437;26.52323
48.83396;29.60604
48.83333;27.24073
48.83271;25.14677
48.8326;30.15271
48.8325;26.2726
48.83219;28.92792
48.83198;25.71667
48.83177;25.3826
48.83167;25.47302
48.83156;28.41615
48.83146;29.1924
48.83146;25.11948
48.83073;26.7724
48.83062;25.60917
48.83031;25.46698
48.83;27.63656
48.82979;26.01771
48.82938;30.73948
48.82896;26.85219
48.82896;26.7675
48.82865;29.10229
48.82813;27.32156
48.82792;27.08396
48.82781;26.45458
48.82771;26.10719
48.8275;27.83146
48.82719;28.83417
48.82698;26.29958
48.82625;28.18781
48.82625;25.89573
48.82604;26.81135
48.82583;27.80042
48.82531;29.4601
48.82521;27.23688
48.8251;24.7801
48.82489;29.83562
48.82479;25.77573
48.82469;27.66927
48.82438;27.01927
48.82365;27.79573
48.8224;26.16385
48.82229;27.095
48.82219;27.77979
48.82198;27.78812
48.82177;26.22521
48.82167;24.98031
48.82156;26.97219
48.82146;28.22958
48.82104;27.75781
48.82063;27.25052
48.82042;26.77167
48.81979;29.64917
48.81969;27.0926
48.81958;27.17188
48.81937;29.7151
48.81917;26.66688
48.81886;27.7375
48.81854;29.4749
48.81854;27.28563
48.81854;24.75771
48.81792;25.83281
48.81677;25.78792
48.81656;28.53729
48.81646;26.2025
48.81635;27.1326
48.81625;27.84312
48.81531;25.15781
48.81511;28.45437
48.81479;28.45042
48.81479;27.54719
48.81458;28.58823
48.81458;27.94542
48.81448;26.05115
48.81427;25.60646
48.81417;28.16865
48.81406;27.67021
48.81385;27.17656
48.81375;27.315
48.81302;26.37802
48.8125;27.13229
48.8125;26.90375
48.81219;25.97083
48.81208;26.11833
48.81198;28.00281
48.81187;25.40969
48.81156;29.98406
48.81094;27.39302
48.81062;26.83042
48.81062;26.69948
48.81062;24.85375
48.81;25.49042
48.80969;24.32604
48.80854;29.5774
48.80792;25.37146
48.80761;26.12927
48.8074;27.55979
48.80719;28.16198
48.80719;27.555
48.80698;25.16844
48.80625;28.28625
48.80604;27.04417
48.80583;26.3076
48.80531;25.40229
48.80437;25.46604
48.80437;25.36604
48.80437;25.35687
48.80427;28.0349
48.80427;25.41375
48.80406;27.7525
48.80333;29.12417
48.80239;26.67854
48.80198;27.50323
48.80177;27.28448
48.80083;27.71385
48.79937;24.65438
48.79917;27.66115
48.79896;27.70583
48.79813;25.68438
48.79771;23.17937
48.7976;28.27563
48.79729;26.73573
48.79698;26.79594
48.79667;25.33833
48.79635;23.34125
48.79625;28.00542
48.79625;25.47094
48.79583;28.84552
48.79552;28.00969
48.79552;27.7901
48.79552;25.73135
48.79542;25.3401
48.7949;28.16781
48.7949;26.98187
48.7949;26.57688
48.79458;25.91875
48.79437;28.41396
48.79427;27.71583
48.79406;27.59708
48.79375;25.42063
48.79187;26.44948
48.79156;25.5926
48.79146;28.36844
48.79136;24.60635
48.79073;27.45552
48.79073;26.69813
48.79052;24.93
48.7901;26.96844
48.7901;26.63271
48.78927;29.51948
48.78906;25.5226
48.78875;23.64354
48.78854;26.75448
48.78812;28.10677
48.78812;25.81187
48.78781;26.16229
48.78729;23.49156
48.78719;25.52219
48.78667;30.00427
48.78646;27.86698
48.78573;29.74208
48.78573;26.12104
48.78563;26.39865
48.7851;26.84531
48.7851;24.7151
48.7849;27.1474
48.78448;26.24854
48.78427;27.51458
48.78396;26.65552
48.78375;26.65219
48.78365;26.04656
48.78344;29.22708
48.78344;27.97906
48.78344;27.31604
48.78323;29.68188
48.78292;28.31396
48.78292;27.63437
48.78271;25.55906
48.78219;27.03177
48.78208;27.58364
48.78208;26.76948
48.78177;24.17875
48.78156;28.27458
48.78156;25.11292
48.78135;27.60667
48.78104;23.97823
48.78052;27.90646
48.78052;24.19208
48.78031;24.7099
48.77979;26.04042
48.77906;28.11
48.77875;27.17865
48.77875;24.4601
48.77864;27.26979
48.77823;26.66698
48.77823;25.53406
48.77823;24.93188
48.77771;27.92271
48.77771;26.06125
48.77719;24.37198
48.77708;27.32854
48.77687;25.255
48.77666;25.33896
48.77615;28.11917
48.77594;28.12458
48.77583;26.31354
48.77573;28.89187
48.77573;24.79563
48.77552;24.67698
48.77542;27.52844
48.77542;25.81125
48.775;28.00792
48.77479;26.17292
48.77406;25.30792
48.77375;30.3026
48.77375;27.69385
48.77365;27.98625
48.77344;24.97396
48.77291;27.21656
48.77281;27.57542
48.77271;28.49937
48.77271;27.005
48.77261;27.4551
48.7724;27.70979
48.77229;27.55781
48.77198;29.26281
48.77198;27.59344
48.77198;27.27656
48.77187;26.48396
48.77167;27.50937
48.77167;26.14479
48.77146;29.85458
48.77114;25.48781
48.77114;24.32604
48.77104;27.47917
48.77104;24.46021
48.77104;23.19573
48.77063;24.79042
48.77063;24.70917
48.77031;24.50354
48.76989;26.99312
48.76948;26.60552
48.76906;29.25063
48.76906;27.07469
48.76906;25.08396
48.76875;27.6599
48.76875;27.38385
48.76875;25.20729
48.76854;27.24031
48.76823;28.2149
48.76812;25.48656
48.76802;27.49302
48.76729;27.17073
48.76708;25.12771
48.76698;27.18823
48.76688;26.98354
48.76688;26.2276
48.76646;26.98021
48.76604;24.85271
48.76604;24.4474
48.76542;25.38437
48.76479;27.7699
48.76458;27.40448
48.76458;27.1949
48.76458;25.73604
48.76427;26.18792
48.76417;24.97542
48.76396;28.07135
48.76354;25.99146
48.76354;25.12927
48.76323;28.34875
48.76313;27.38875
48.76292;23.68729
48.76219;27.90906
48.76208;28.84969
48.76188;27.62188
48.76188;25.26042
48.76156;28.26042
48.76104;27.44687
48.76083;24.70906
48.76062;24.57187
48.76042;24.90063
48.76031;27.14729
48.76031;26.49917
48.7599;24.61594
48.75979;27.79031
48.75969;27.62917
48.75948;28.35594
48.75948;27.9824
48.75948;27.81896
48.75938;26.65167
48.75917;25.75979
48.75864;25.30083
48.75823;27.73302
48.75813;29.81656
48.75813;28.40854
48.75792;25.6824
48.75781;27.14448
48.7576;27.94448
48.7576;25.35823
48.75719;27.36073
48.75687;27.27094
48.75646;29.23052
48.75615;26.48427
48.75594;27.9776
48.75573;25.91354
48.75542;27.89437
48.75542;27.27073
48.75531;25.52417
48.755;27.75646
48.75489;26.32302
48.75479;26.74594
48.75438;27.0449
48.75427;26.0924
48.75406;24.99573
48.75396;27.76146
48.75375;27.64354
48.75365;26.7649
48.75354;27.04906
48.75323;25.32948
48.75302;27.69302
48.75292;29.94625
48.7525;27.48844
48.75198;30.03542
48.75167;27.03208
48.75135;24.36229
48.75125;28.96719
48.75125;27.92802
48.75063;26.54
48.75042;26.63302
48.7501;26.8776
48.7499;27.43771
48.74937;27.67063
48.74937;24.9325
48.74865;27.04427
48.74823;28.51156
48.74802;28.02344
48.74708;28.07792
48.74698;28.96833
48.74698;26.90937
48.74656;24.4051
48.74625;29.24156
48.74625;26.01656
48.74562;25.50781
48.74541;27.03188
48.74511;27.63188
48.74511;24.12708
48.74448;28.13083
48.74364;24.88385
48.74333;26.77104
48.74292;27.98469
48.74271;30.0099
48.7425;26.81187
48.74219;26.79865
48.74166;26.13635
48.74125;24.75969
48.74052;27.36656
48.74042;26.53198
48.74021;27.06031
48.7401;28.19083
48.73979;27.39688
48.73885;26.55448
48.73833;27.96958
48.73833;26.35552
48.73812;26.20385
48.73792;26.79802
48.73771;27.32635
48.7376;25.72104
48.7375;26.57729
48.73708;27.47323
48.73667;26.66219
48.73583;27.23292
48.73552;24.41438
48.73542;26.88604
48.73531;26.25771
48.73521;24.34333
48.7351;27.47854
48.7351;23.2676
48.7349;27.70948
48.73479;24.21708
48.73469;26.54042
48.73438;29.10042
48.73438;29.04323
48.73427;27.70208
48.73396;29.92802
48.73375;26.35927
48.73333;25.14688
48.73323;27.68125
48.73323;25.52885
48.73312;26.86802
48.73302;29.82625
48.73302;27.95083
48.73281;24.70396
48.7326;27.93656
48.7324;25.33281
48.73229;27.0175
48.73135;28.13323
48.73114;26.81542
48.73052;25.28062
48.73042;27.05729
48.73021;23.95635
48.72979;26.88354
48.72969;27.36344
48.72917;25.68427
48.72896;28.2775
48.72896;24.42865
48.72886;26.89937
48.72844;25.05052
48.72823;28.03823
48.72813;24.95437
48.72792;27.06823
48.72729;27.99979
48.72729;26.60656
48.72688;25.14187
48.72688;24.49958
48.72667;26.53635
48.72625;26.92323
48.72583;27.71479
48.72562;28.9549
48.72552;26.5026
48.72531;24.71875
48.72511;26.41552
48.72458;25.49927
48.72458;25.22823
48.72406;27.24208
48.72406;26.58521
48.72365;27.77885
48.72354;27.96437
48.72292;25.60448
48.7224;25.9626
48.72198;28.21031
48.72198;25.96771
48.72198;25.6399
48.72187;27.8526
48.72167;28.67573
48.72167;26.49875
48.72167;25.31448
48.72146;27.4176
48.72083;28.22927
48.72042;28.07083
48.72042;27.27
48.72031;27.97167
48.7201;23.35594
48.72;25.58896
48.71969;26.8901
48.71959;26.34854
48.71948;25.26687
48.71927;27.34229
48.71875;25.46271
48.71865;26.67229
48.71854;25.2999
48.71812;26.8451
48.71812;25.16573
48.71792;26.9151
48.7175;26.94948
48.71708;27.77365
48.71708;26.84396
48.71708;26.39833
48.71708;26.1899
48.71708;24.95167
48.71677;27.39885
48.71667;29.09271
48.71646;26.69875
48.71635;24.50396
48.71625;27.84
48.71479;24.44156
48.71469;23.48812
48.71437;26.70167
48.71417;26.53188
48.71386;26.37927
48.71365;26.45938
48.71312;25.82458
48.71302;27.36844
48.71271;25.71885
48.7125;27.955
48.7125;25.7799
48.71219;27.7424
48.71208;28.23635
48.71188;29.38042
48.71146;28.06187
48.71135;27.92719
48.71104;27.57052
48.71031;28.86333
48.70979;27.35083
48.70958;26.39333
48.70948;28.43594
48.70948;25.39115
48.70906;25.65146
48.70854;26.31521
48.70854;25.17792
48.70844;25.56688
48.70833;26.76438
48.70802;29.94417
48.70771;26.25052
48.7076;25.64552
48.70729;26.60865
48.70667;29.44365
48.70667;26.01813
48.70625;24.575
48.70594;27.59552
48.70583;23.9749
48.7049;26.58021
48.70479;27.5101
48.70479;26.63219
48.70406;24.99854
48.70396;24.27583
48.70365;26.99125
48.70344;26.40083
48.70344;26.3276
48.70333;23.65667
48.70292;25.1001
48.7024;27.66604
48.7024;27.20406
48.70208;26.45521
48.70083;25.32365
48.7001;25.39812
48.6999;23.83281
48.69885;27.8801
48.69875;28.07729
48.69875;26.81885
48.69854;27.03708
48.69844;23.87448
48.69823;26.76031
48.69812;27.51302
48.69802;28.51323
48.69802;27.4625
48.69771;26.81115
48.69698;27.24802
48.69688;25.78625
48.69635;26.43563
48.69594;26.53354
48.69573;27.82271
48.69542;27.29521
48.69521;27.76083
48.69458;28.43312
48.69427;27.92292
48.69427;24.02219
48.69417;28.23406
48.69365;28.80437
48.69365;27.68438
48.69365;26.48927
48.69365;24.73271
48.69313;28.40906
48.69313;25.91302
48.69281;26.47688
48.69188;26.35031
48.69156;26.5151
48.69146;24.43021
48.69135;28.53052
48.69135;23.57542
48.69083;27.96062
48.69052;28.23708
48.69021;27.63573
48.68979;27.12469
48.68917;27.80511
48.68917;26.50177
48.68885;27.64
48.68864;25.69875
48.68834;26.46302
48.68771;26.39219
48.68708;28.17865
48.68698;27.43781
48.68656;28.52896
48.68636;24.65448
48.68573;23.57583
48.68552;29.44229
48.68521;27.19312
48.685;26.38542
48.68489;26.78406
48.68479;26.39719
48.68406;26.54052
48.68396;27.57354
48.68354;27.30677
48.68323;27.44552
48.68281;27.26354
48.68052;26.74854
48.68052;26.54323
48.67969;28.68604
48.67937;28.70948
48.67916;25.38
48.67886;27.57708
48.67792;26.38969
48.6775;27.32323
48.67573;27.77938
48.67531;25.06573
48.675;28.93479
48.6749;24.49406
48.67479;27.0649
48.67479;26.50427
48.67479;26.44708
48.67427;25.59292
48.67417;28.14073
48.67406;28.77448
48.67396;26.84969
48.67375;25.94042
48.67365;27.58948
48.67292;28.36229
48.67208;27.79812
48.67198;25.37563
48.67177;26.96417
48.67146;28.27729
48.67094;28.29698
48.67062;30.22729
48.67042;24.1626
48.6699;24.29344
48.66969;26.30771
48.66969;24.91156
48.66958;28.35417
48.66917;25.27813
48.66885;26.705
48.66854;26.64958
48.66813;28.16323
48.66813;27.76708
48.66802;28.49958
48.66802;25.59167
48.66792;26.22573
48.66792;23.86917
48.66729;25.77146
48.66646;27.77427
48.66573;26.4251
48.66573;24.36177
48.66531;28.75427
48.66531;28.33302
48.66521;25.74667
48.6651;26.525
48.6651;23.97156
48.66469;24.07135
48.66459;25.9275
48.66396;28.13698
48.66292;27.85115
48.66271;26.87
48.6625;24.61208
48.66229;25.65063
48.66188;27.50312
48.66188;26.9526
48.66188;24.57364
48.66187;27.59875
48.66115;25.32083
48.66083;26.89427
48.66063;26.4126
48.6601;26.20552
48.6599;24.79938
48.65917;28.30886
48.65917;26.46458
48.65906;26.44833
48.65812;27.49542
48.65771;27.72458
48.65573;25.54698
48.65479;28.3725
48.65469;24.25708
48.65438;28.03583
48.65438;26.50594
48.65427;25.82354
48.65427;25.5349
48.65406;27.43896
48.65354;24.695
48.65198;26.23854
48.65156;24.90833
48.65156;24.82333
48.65021;25.12177
48.65;27.97969
48.65;27.08917
48.64979;26.91167
48.64969;27.30448
48.64906;26.64271
48.64875;25.28208
48.64771;24.55406
48.64761;27.29229
48.64708;28.24885
48.64667;28.36896
48.64656;25.17698
48.64646;23.94875
48.64594;27.13573
48.64583;28.22542
48.64542;28.44406
48.64531;28.01865
48.645;27.35531
48.64458;26.1201
48.64302;26.88792
48.64302;24.8351
48.64188;27.64521
48.64177;25.32854
48.64135;29.39615
48.64104;26.20385
48.64073;27.79
48.64031;25.21271
48.6401;28.25948
48.63906;24.50636
48.63854;26.02437
48.63844;25.28396
48.63823;27.2424
48.63823;27.12052
48.63781;26.70062
48.63771;27.71115
48.6375;27.0199
48.63698;28.39208
48.63698;25.09625
48.63667;28.49427
48.63594;28.20271
48.6349;24.83896
48.63458;25.61104
48.63448;27.5274
48.63406;29.23073
48.63354;27.92677
48.63344;25.37844
48.63281;27.56094
48.6326;28.0599
48.6325;27.47615
48.63219;25.88406
48.63208;26.72083
48.63042;25.49948
48.63031;27.81115
48.63;26.40896
48.62948;27.49365
48.62917;24.98844
48.62917;23.61344
48.62906;27.79021
48.62844;27.79583
48.62844;27.57313
48.62781;27.60177
48.62719;26.15187
48.62708;28.05833
48.62698;27.96563
48.62656;26.41646
48.62614;27.65719
48.62594;26.06417
48.62573;26.61979
48.62563;28.59333
48.62469;26.9801
48.62448;24.06198
48.62417;26.70271
48.62365;27.0275
48.62365;24.38375
48.62354;27.25802
48.62344;27.9574
48.62323;28.07073
48.62281;28.09479
48.62219;25.1751
48.62177;27.27302
48.62156;27.33396
48.62135;25.82292
48.62052;29.30979
48.62041;24.96406
48.62011;27.65917
48.62011;27.4974
48.61979;26.19406
48.61969;27.76917
48.61958;25.61427
48.61937;26.57292
48.61917;26.6099
48.61906;26.34792
48.61896;28.40802
48.61781;25.4325
48.61771;26.24823
48.6174;27.93312
48.61729;26.16052
48.61708;26.65781
48.61687;26.09312
48.61615;25.445
48.61604;26.79979
48.61594;26.47583
48.61573;27.65698
48.61573;27.44104
48.61542;26.90594
48.61531;28.27823
48.615;27.86302
48.615;26.94281
48.615;25.77969
48.61489;25.56375
48.61479;27.86312
48.61479;25.06042
48.61479;23.96979
48.61417;26.52594
48.61406;25.36417
48.61396;24.72448
48.61385;28.16823
48.61385;27.57375
48.61385;27.22646
48.61354;26.49375
48.61333;27.62104
48.61271;27.85531
48.61271;24.14052
48.6124;28.05354
48.6124;27.71771
48.6124;27.67469
48.61198;25.28969
48.61177;25.38719
48.61146;27.85844
48.61083;27.05615
48.61073;27.94156
48.61021;26.02687
48.60958;27.2551
48.60906;26.63948
48.60854;26.48302
48.60802;26.05646
48.6076;26.10635
48.60719;27.30156
48.60688;24.97812
48.60656;26.2449
48.60635;25.3826
48.60604;25.42448
48.60583;25.42906
48.60563;25.09417
48.60542;25.45542
48.60427;27.94219
48.60406;28.05635
48.60406;25.04125
48.60344;27.71677
48.60271;25.74115
48.60239;29.06354
48.60209;26.3674
48.60208;27.58125
48.60198;25.17813
48.60188;25.59948
48.60146;27.12656
48.60104;26.03594
48.60083;27.48187
48.60083;24.47073
48.60021;25.70135
48.60011;24.60427
48.60011;24.55313
48.5999;27.55511
48.59969;25.26885
48.59958;27.43865
48.59948;30.16979
48.59948;26.86938
48.59917;26.71771
48.59875;26.12854
48.59813;26.18458
48.59802;27.63292
48.59781;26.81583
48.59781;25.30073
48.5975;25.51229
48.59719;26.54927
48.59687;26.7025
48.59666;25.27563
48.59646;26.58385
48.59604;27.88708
48.59604;24.43969
48.59594;29.4624
48.59479;27.92073
48.59479;27.46052
48.59406;25.18
48.59333;23.87271
48.59312;27.23719
48.5925;27.20083
48.59219;25.85083
48.59219;25.56406
48.59188;26.7449
48.59177;26.77854
48.59167;27.39917
48.59167;27.09135
48.59167;26.90562
48.59042;27.58364
48.59;27.26875
48.58896;27.92854
48.58854;27.6224
48.58833;27.80271
48.58833;25.81042
48.58813;25.6851
48.58802;25.49792
48.58781;28.25427
48.5876;27.84333
48.5875;26.66167
48.58688;26.73469
48.58656;27.56625
48.58625;26.96542
48.58625;26.27094
48.58625;24.82667
48.58604;26.50208
48.58594;26.6726
48.58583;26.09969
48.58511;27.93125
48.58479;25.59365
48.58458;25.27188
48.58375;26.86594
48.58323;26.23271
48.58292;26.44813
48.58281;27.81208
48.5826;27.46031
48.58219;28.20917
48.58198;26.59104
48.58146;27.90969
48.58136;28.11531
48.58104;26.77062
48.58083;26.31521
48.58083;26.0749
48.58031;26.3725
48.5799;28.6976
48.57969;27.26698
48.57958;27.06531
48.57958;25.15208
48.57938;27.83813
48.57927;26.00115
48.57927;25.78479
48.57896;26.22646
48.57844;27.23365
48.57833;27.79271
48.57823;27.70156
48.57823;27.2901
48.57813;26.61396
48.57802;25.15865
48.57719;26.08146
48.57698;28.01917
48.57677;26.48479
48.57646;25.17271
48.57635;28.26458
48.57625;27.3524
48.57594;27.81187
48.575;26.88094
48.575;26.59677
48.5749;26.13042
48.57479;24.09396
48.57458;27.24958
48.57427;26.88385
48.57396;26.5374
48.57354;25.84771
48.5724;26.80365
48.57219;27.37948
48.57208;25.38396
48.57188;24.75156
48.57146;27.8751
48.57115;24.20219
48.57114;26.50198
48.57104;27.32375
48.57083;25.91
48.57063;25.01771
48.57031;27.39698
48.57031;24.72823
48.57021;27.70927
48.57021;26.51458
48.5701;27.41177
48.56958;28.2199
48.56875;25.22146
48.56865;24.97042
48.56854;26.9575
48.56854;26.55437
48.56833;27.2624
48.56823;24.5601
48.56802;26.93
48.56771;26.91719
48.56719;24.87021
48.56698;26.12854
48.56688;27.85021
48.56688;23.7249
48.56583;24.60417
48.56552;29.54531
48.56542;27.86229
48.56542;25.62531
48.565;26.97615
48.565;24.8374
48.56469;26.76937
48.56469;26.25865
48.56458;26.05406
48.56406;27.15063
48.56354;24.07208
48.56302;27.16604
48.56292;24.41438
48.56271;27.98906
48.5625;25.22563
48.56167;25.90458
48.56125;27.79875
48.56104;27.2824
48.56052;24.7899
48.56042;28.25135
48.56042;26.31469
48.5601;26.2401
48.56;25.23917
48.55969;26.05208
48.55885;25.13938
48.55885;24.64771
48.55875;27.2174
48.55875;24.37896
48.55823;27.43948
48.55802;26.63437
48.5575;24.98688
48.55729;27.4074
48.55729;24.68156
48.55708;27.14323
48.55635;25.50792
48.55625;28.22542
48.55625;24.21385
48.55614;26.71938
48.55604;26.24094
48.55573;25.01281
48.55531;27.37969
48.555;27.78896
48.55479;27.49417
48.55448;25.16729
48.55427;28.37719
48.55406;28.22052
48.55385;27.98385
48.55375;28.71677
48.55375;26.43344
48.55344;25.90375
48.55312;24.82104
48.55302;24.77865
48.5526;28.09875
48.5525;26.64917
48.55219;24.275
48.55208;25.1974
48.55104;27.5299
48.55073;26.97313
48.54958;27.10667
48.54917;28.41458
48.54865;26.81865
48.54781;27.26833
48.5474;24.52406
48.54719;29.84625
48.54719;27.88021
48.54719;25.37687
48.54708;27.64979
48.54708;25.45031
48.54677;25.13812
48.54635;27.01104
48.54562;24.95885
48.54552;27.0476
48.54552;26.68312
48.54521;27.29917
48.54458;27.12552
48.54417;27.95687
48.54406;26.35729
48.54396;24.78906
48.54302;25.9901
48.54281;27.41604
48.54271;28.08375
48.5425;27.37885
48.5424;26.46
48.5424;25.68219
48.54208;26.17542
48.54187;26.16802
48.54115;25.53125
48.54073;25.40135
48.54063;24.58417
48.54052;27.95573
48.54031;24.9224
48.54031;24.77354
48.54031;24.61062
48.5399;24.95948
48.53979;24.77021
48.53927;26.78625
48.53896;24.67583
48.53885;27.05938
48.53875;27.09521
48.53865;26.91292
48.53833;24.8975
48.53823;26.55198
48.53812;25.99333
48.53802;25.40573
48.53792;25.69469
48.53771;27.24052
48.53719;24.74469
48.53708;27.03417
48.53688;28.13958
48.53688;25.06396
48.53677;25.82708
48.53667;25.01
48.53646;25.5374
48.53625;24.57937
48.53584;26.01688
48.53552;26.35542
48.53552;25.78927
48.53542;29.5626
48.53458;24.77865
48.53427;28.61458
48.53427;28.02823
48.53427;25.35625
48.53417;24.95719
48.53354;25.87344
48.53333;25.66813
48.53292;27.89792
48.53271;24.58187
48.5326;26.35781
48.53239;27.08094
48.53229;26.2576
48.53156;24.09625
48.53083;25.67333
48.53083;24.65458
48.53073;26.63521
48.53073;24.53938
48.53011;23.97552
48.5299;25.16583
48.52958;24.62479
48.52906;28.34052
48.52833;26.65542
48.52813;25.2551
48.52792;23.6499
48.52781;26.72531
48.5275;28.01646
48.5274;30.33708
48.5274;26.6475
48.52729;27.38125
48.52677;29.03417
48.52667;25.97219
48.52625;26.36062
48.52583;27.47365
48.52583;24.28854
48.52531;26.03188
48.52531;24.1174
48.52489;24.63292
48.52469;25.14938
48.52448;25.14781
48.52417;28.34573
48.52365;23.95115
48.52312;28.17083
48.5224;24.12396
48.52177;25.21146
48.52156;26.1126
48.52146;27.48646
48.52114;25.21396
48.52104;26.0776
48.52083;25.64052
48.52063;26.0125
48.5201;28.35573
48.5201;27.14906
48.5199;26.25969
48.51969;25.16906
48.51886;26.20031
48.51875;27.32156
48.51875;25.20719
48.51865;23.57865
48.51833;27.81521
48.51823;27.28469
48.51812;25.96406
48.51802;26.39167
48.5175;25.67552
48.5174;25.39886
48.51729;27.43396
48.51729;25.3125
48.51729;24.41323
48.51719;26.10552
48.51708;24.94458
48.51646;25.59792
48.51604;27.65792
48.51594;26.8325
48.51594;26.70156
48.51594;25.71594
48.51583;26.6775
48.51552;27.67292
48.51531;29.71219
48.51531;27.48135
48.51531;27.1975
48.51521;25.08542
48.51511;28.08406
48.5149;25.77646
48.51469;26.5501
48.51469;26.26323
48.51437;27.19344
48.51427;27.46771
48.51417;26.63219
48.51406;25.27917
48.51396;28.92198
48.51292;25.51063
48.51271;27.55771
48.51271;25.93729
48.5125;26.29146
48.5125;24.49927
48.51167;25.81989
48.51146;24.77521
48.51125;27.7301
48.51115;27.27198
48.51104;26.99187
48.51083;25.89187
48.51062;26.5276
48.51052;24.86219
48.51021;27.08167
48.50969;29.43937
48.50969;24.9325
48.50927;27.89792
48.50896;29.61542
48.50875;27.28312
48.50865;24.81385
48.50864;24.82396
48.50834;26.7776
48.50802;25.10438
48.50771;25.20625
48.50761;29.06906
48.50698;27.26729
48.50677;28.85042
48.50677;25.3599
48.50667;27.72031
48.50636;27.6249
48.50615;24.76719
48.50604;27.41844
48.50594;30.67625
48.50583;26.28031
48.50573;26.80812
48.50552;26.56344
48.50552;24.86188
48.50479;23.56917
48.50438;26.09594
48.50427;25.55812
48.50406;27.50094
48.50406;26.82187
48.50406;25.5199
48.5025;24.6075
48.5024;25.79365
