K5PS14_1.PV;K5P8.PV
4.178925;4.007513
4.173543;4.007513
4.169044;4.007513
4.174744;4.007493
4.181063;4.007475
4.170806;4.007475
4.1754;4.007456
4.174425;4.007456
4.176806;4.007456
4.173731;4.007456
4.174932;4.007438
4.179;4.007438
4.173844;4.007438
4.172981;4.007419
4.176356;4.007419
4.172756;4.0074
4.169681;4.0074
4.17795;4.007381
4.174369;4.007381
4.172438;4.007381
4.182731;4.007362
4.175831;4.007362
4.180575;4.007362
4.175025;4.007362
4.172006;4.007362
4.171688;4.007362
4.170487;4.007362
4.175156;4.007344
4.180819;4.007344
4.172344;4.007344
4.177706;4.007344
4.171331;4.007344
4.178381;4.007344
4.173956;4.007325
4.168706;4.007306
4.173431;4.007306
4.174162;4.007288
4.176244;4.007288
4.177406;4.007268
4.183125;4.00725
4.177313;4.00725
4.175831;4.007231
4.165744;4.007231
4.173656;4.007213
4.182019;4.007213
4.175663;4.007213
4.177631;4.007213
4.172456;4.007194
4.177387;4.007194
4.1802;4.007194
4.175719;4.007194
4.170638;4.007175
4.183594;4.007175
4.18095;4.007175
4.175475;4.007175
4.174875;4.007175
4.175663;4.007156
4.170675;4.007156
4.174538;4.007156
4.177369;4.007138
4.169888;4.007137
4.173563;4.007137
4.17435;4.007137
4.166081;4.007119
4.174819;4.007119
4.178062;4.0071
4.176994;4.0071
4.173131;4.007081
4.173544;4.007081
4.177669;4.007062
4.172738;4.007062
4.173187;4.007062
4.175737;4.007044
4.174369;4.007044
4.176412;4.007044
4.174538;4.007006
4.175831;4.007006
4.169981;4.006988
4.166869;4.006988
4.180088;4.006969
4.182375;4.006969
4.174613;4.006968
4.172906;4.006968
4.17675;4.00695
4.175643;4.00695
4.171125;4.006931
4.174294;4.006913
4.181813;4.006913
4.174256;4.006913
4.171744;4.006875
4.165781;4.006875
4.175156;4.006856
4.16985;4.006856
4.172793;4.006856
4.168781;4.006837
4.17765;4.006819
4.173131;4.006819
4.175494;4.006819
4.175156;4.006819
4.172137;4.006819
4.166062;4.006819
4.170881;4.0068
4.171406;4.0068
4.177218;4.0068
4.174481;4.0068
4.173375;4.0068
4.164375;4.0068
4.173956;4.0068
4.179281;4.006782
4.171744;4.006781
4.1796;4.006781
4.181025;4.006763
4.175363;4.006763
4.178175;4.006744
4.16625;4.006725
4.176544;4.006725
4.177988;4.006706
4.176019;4.006706
4.170656;4.006706
4.172307;4.006688
4.169531;4.006688
4.171631;4.006688
4.17675;4.006688
4.163737;4.006688
4.170206;4.006687
4.185281;4.006669
4.174875;4.006669
4.184119;4.00665
4.176975;4.00665
4.17675;4.00665
4.162369;4.00665
4.177387;4.006631
4.178437;4.006631
4.184006;4.006613
4.173281;4.006613
4.170413;4.006612
4.172756;4.006612
4.17045;4.006594
4.179;4.006594
4.175775;4.006594
4.17315;4.006594
4.174068;4.006594
4.176;4.006594
4.168294;4.006575
4.177425;4.006575
4.171069;4.006575
4.177557;4.006575
4.171613;4.006575
4.174669;4.006575
4.170262;4.006557
4.178569;4.006537
4.173375;4.006537
4.178325;4.006519
4.175737;4.006519
4.178006;4.0065
4.171837;4.0065
4.176469;4.0065
4.16715;4.0065
4.170806;4.006481
4.183462;4.006481
4.167169;4.006481
4.1769;4.006463
4.173488;4.006463
4.181888;4.006463
4.171556;4.006463
4.182113;4.006444
4.173975;4.006444
4.169925;4.006425
4.177594;4.006425
4.173694;4.006425
4.169025;4.006425
4.180219;4.006406
4.1718;4.006406
4.174875;4.006406
4.188375;4.006388
4.182656;4.006388
4.176206;4.006388
4.173206;4.006369
4.178963;4.006369
4.179263;4.006369
4.168744;4.00635
4.17675;4.00635
4.178288;4.006331
4.174406;4.006331
4.173488;4.006331
4.1751;4.006312
4.173319;4.006312
4.178813;4.006312
4.170337;4.006312
4.171969;4.006312
4.173056;4.006294
4.167919;4.006294
4.172362;4.006294
4.175569;4.006275
4.170769;4.006256
4.173563;4.006256
4.180631;4.006238
4.181325;4.006238
4.175212;4.006219
4.17525;4.006219
4.168425;4.006219
4.167975;4.006219
4.174125;4.006219
4.176656;4.006218
4.172981;4.0062
4.173956;4.0062
4.171069;4.0062
4.1763;4.006181
4.180256;4.006163
4.182431;4.006163
4.181156;4.006163
4.171913;4.006144
4.176638;4.006144
4.175588;4.006144
4.1787;4.006144
4.177369;4.006144
4.172344;4.006144
4.176544;4.006106
4.178513;4.006106
4.182562;4.006088
4.171463;4.006087
4.174088;4.006087
4.173581;4.006069
4.178325;4.006069
4.173769;4.006069
4.172869;4.00605
4.175175;4.00605
4.171369;4.00605
4.177181;4.00605
4.174162;4.00605
4.177218;4.006012
4.176638;4.006012
4.173469;4.006012
4.170394;4.006012
4.170356;4.005994
4.175494;4.005975
4.172644;4.005975
4.174238;4.005975
4.176075;4.005975
4.175044;4.005956
4.175925;4.005956
4.175962;4.005938
4.171144;4.005919
4.177144;4.005919
4.183238;4.0059
4.173563;4.0059
4.173469;4.0059
4.17105;4.0059
4.173131;4.005881
4.172025;4.005881
4.175513;4.005881
4.175419;4.005863
4.173525;4.005863
4.174519;4.005862
4.175775;4.005844
4.179206;4.005844
4.173319;4.005825
4.167975;4.005825
4.163662;4.005806
4.178869;4.005806
4.178175;4.005806
4.178044;4.005806
4.176638;4.005806
4.1709;4.005806
4.173956;4.005787
4.176113;4.005787
4.173431;4.005769
4.171875;4.005769
4.178794;4.00575
4.178006;4.00575
4.178231;4.00575
4.178156;4.00575
4.168406;4.00575
4.175869;4.005731
4.173563;4.005731
4.171706;4.005713
4.180181;4.005713
4.174725;4.005713
4.175269;4.005713
4.173094;4.005713
4.165031;4.005713
4.173038;4.005694
4.176487;4.005694
4.175888;4.005694
4.176431;4.005675
4.178194;4.005675
4.174762;4.005675
4.173769;4.005675
4.180013;4.005656
4.170281;4.005656
4.175306;4.005656
4.177856;4.005656
4.170131;4.005656
4.172156;4.005656
4.168931;4.005638
4.179338;4.005638
4.170337;4.005619
4.170675;4.005619
4.176806;4.005619
4.176;4.005619
4.172456;4.0056
4.168988;4.0056
4.17465;4.0056
4.174781;4.005581
4.179525;4.005581
4.172344;4.005581
4.175569;4.005562
4.174125;4.005562
4.1703;4.005562
4.174575;4.005544
4.174575;4.005544
4.173975;4.005544
4.170825;4.005525
4.171575;4.005525
4.168612;4.005525
4.173038;4.005506
4.17225;4.005506
4.172081;4.005506
4.166512;4.005506
4.171837;4.005487
4.174931;4.005469
4.180406;4.005469
4.17165;4.005469
4.171631;4.005469
4.178662;4.005469
4.170207;4.005469
4.171875;4.005469
4.177275;4.00545
4.174819;4.00545
4.170225;4.00545
4.176019;4.00545
4.176431;4.005431
4.17885;4.005431
4.168912;4.005431
4.169794;4.005431
4.174969;4.005413
4.170994;4.005413
4.174856;4.005413
4.173225;4.005394
4.172006;4.005394
4.171237;4.005375
4.172325;4.005375
4.173713;4.005375
4.172531;4.005375
4.1745;4.005375
4.166794;4.005375
4.176019;4.005375
4.173187;4.005375
4.16685;4.005356
4.176;4.005356
4.171312;4.005338
4.171706;4.005337
4.167562;4.005337
4.173938;4.005319
4.175944;4.005319
4.173038;4.0053
4.17135;4.0053
4.179806;4.0053
4.173469;4.0053
4.165125;4.005281
4.175381;4.005281
4.172062;4.005281
4.174313;4.005281
4.170712;4.005262
4.176806;4.005244
4.175794;4.005244
4.1829;4.005225
4.170525;4.005225
4.172213;4.005225
4.171425;4.005225
4.167938;4.005206
4.170113;4.005206
4.177481;4.005188
4.173769;4.005188
4.175325;4.005188
4.174594;4.005188
4.173563;4.005188
4.178888;4.005169
4.169306;4.005169
4.167187;4.005169
4.170244;4.00515
4.177706;4.005131
4.18005;4.005131
4.169137;4.005131
4.169269;4.005113
4.1775;4.005113
4.168237;4.005113
4.173862;4.005113
4.171257;4.005094
4.163625;4.005094
4.169944;4.005075
4.171257;4.005075
4.176037;4.005056
4.174894;4.005056
4.172175;4.005056
4.167862;4.005056
4.169681;4.005037
4.1772;4.005037
4.179769;4.005019
4.168556;4.005019
4.17585;4.005019
4.170075;4.005019
4.176431;4.004982
4.170394;4.004981
4.172137;4.004981
4.174162;4.004981
4.167337;4.004981
4.173038;4.004962
4.176413;4.004925
4.171163;4.004925
4.174725;4.004906
4.177144;4.004888
4.173637;4.004888
4.169775;4.004888
4.166531;4.004888
4.166718;4.004888
4.1709;4.004888
4.172569;4.004888
4.172081;4.004888
4.16475;4.004869
4.173525;4.004869
4.175644;4.004869
4.172681;4.00485
4.178925;4.004831
4.162875;4.004831
4.1766;4.004813
4.177294;4.004813
4.173938;4.004813
4.172419;4.004812
4.178175;4.004812
4.167788;4.004812
4.169962;4.004812
4.175475;4.004794
4.170732;4.004775
4.17285;4.004775
4.172269;4.004756
4.172681;4.004756
4.167169;4.004756
4.182844;4.004737
4.170112;4.004737
4.162125;4.004719
4.175531;4.004719
4.168462;4.0047
4.172156;4.0047
4.176787;4.0047
4.177163;4.0047
4.17585;4.0047
4.169588;4.0047
4.177819;4.0047
4.176919;4.004681
4.170394;4.004663
4.174444;4.004663
4.174894;4.004663
4.169662;4.004663
4.172887;4.004663
4.166775;4.004663
4.164319;4.004644
4.1724;4.004644
4.172625;4.004625
4.172625;4.004625
4.172213;4.004625
4.169812;4.004606
4.178156;4.004606
4.171106;4.004588
4.173188;4.004588
4.175231;4.004588
4.1727;4.004588
4.169737;4.004588
4.175288;4.004569
4.175363;4.00455
4.17195;4.00455
4.163643;4.00455
4.17255;4.004531
4.174744;4.004531
4.171556;4.004531
4.164093;4.004531
4.172344;4.004512
4.165519;4.004512
4.176956;4.004512
4.169475;4.004512
4.175494;4.004512
4.162669;4.004512
4.176825;4.004494
4.165331;4.004494
4.166006;4.004475
4.177519;4.004475
4.172906;4.004457
4.178156;4.004456
4.176563;4.004456
4.167319;4.004456
4.176094;4.004437
4.173;4.004437
4.176938;4.004437
4.172925;4.004437
4.175437;4.004437
4.179862;4.004437
4.164525;4.004437
4.164975;4.004437
4.170619;4.004419
4.170638;4.004419
4.172437;4.004419
4.1736;4.004419
4.168669;4.004418
4.172494;4.0044
4.178437;4.0044
4.182375;4.0044
4.180088;4.004381
4.171444;4.004381
4.173281;4.004363
4.174125;4.004363
4.170638;4.004344
4.167488;4.004344
4.1721;4.004344
4.171012;4.004344
4.178719;4.004344
4.169381;4.004325
4.166175;4.004325
4.172231;4.004325
4.166925;4.004306
4.173938;4.004306
4.175625;4.004288
4.171631;4.004288
4.172212;4.004269
4.172925;4.004269
4.173938;4.00425
4.176863;4.00425
4.17435;4.00425
4.176356;4.00425
4.171294;4.00425
4.174969;4.004231
4.175175;4.004231
4.169118;4.004212
4.167956;4.004212
4.176956;4.004212
4.174069;4.004194
4.174425;4.004194
4.175569;4.004194
4.172175;4.004194
4.161525;4.004194
4.172662;4.004175
4.17345;4.004157
4.177875;4.004156
4.172793;4.004156
4.175494;4.004156
4.171612;4.004156
4.169063;4.004156
4.167637;4.004138
4.1766;4.004138
4.170338;4.004138
4.168031;4.004138
4.171894;4.004138
4.175269;4.004119
4.172719;4.004118
4.186069;4.0041
4.169437;4.0041
4.170863;4.0041
4.176544;4.0041
4.171519;4.0041
4.173187;4.0041
4.173019;4.004081
4.1778;4.004081
4.172287;4.004081
4.173112;4.004081
4.1727;4.004081
4.169888;4.004081
4.1733;4.004081
4.175231;4.004081
4.170994;4.004063
4.171687;4.004063
4.173694;4.004063
4.17345;4.004044
4.171988;4.004044
4.16805;4.004025
4.161937;4.004025
4.162819;4.004025
4.176487;4.004025
4.171838;4.004006
4.172025;4.004006
4.175588;4.004006
4.174594;4.004006
4.169925;4.003987
4.175962;4.003987
4.170356;4.003987
4.170563;4.003969
4.176881;4.003969
4.175869;4.003969
4.17705;4.003969
4.179937;4.003969
4.168556;4.003969
4.173281;4.003969
4.173225;4.003969
4.168519;4.00395
4.16715;4.00395
4.170675;4.00395
4.166718;4.00395
4.165425;4.00395
4.170262;4.003931
4.175981;4.003931
4.176431;4.003931
4.172944;4.003931
4.171762;4.003931
4.175512;4.003894
4.168706;4.003894
4.172719;4.003894
4.169531;4.003894
4.167675;4.003894
4.17;4.003875
4.180031;4.003875
4.177537;4.003875
4.174238;4.003875
4.174875;4.003875
4.168275;4.003875
4.173112;4.003856
4.165237;4.003856
4.175025;4.003856
4.173956;4.003856
4.176413;4.003856
4.166213;4.003856
4.173844;4.003856
4.173938;4.003838
4.167675;4.003819
4.17;4.003819
4.171106;4.0038
4.168781;4.0038
4.161487;4.0038
4.162219;4.0038
4.1727;4.003781
4.172175;4.003781
4.170375;4.003781
4.180875;4.003763
4.173806;4.003762
4.170712;4.003762
4.168706;4.003762
4.175869;4.003762
4.173788;4.003744
4.173356;4.003744
4.166738;4.003744
4.173488;4.003744
4.1763;4.003744
4.158037;4.003744
4.170956;4.003725
4.178531;4.003725
4.169475;4.003725
4.160193;4.003725
4.167263;4.003725
4.172231;4.003706
4.168631;4.003706
4.166006;4.003706
4.172044;4.003687
4.173956;4.003687
4.172419;4.003687
4.169512;4.003687
4.167844;4.003687
4.174368;4.003687
4.175606;4.003669
4.179712;4.003669
4.166325;4.00365
4.165762;4.003631
4.173056;4.003613
4.175138;4.003613
4.173862;4.003613
4.172662;4.003613
4.169512;4.003613
4.171594;4.003594
4.163719;4.003594
4.1682;4.003575
4.1742;4.003575
4.160025;4.003575
4.174725;4.003575
4.177425;4.003556
4.176169;4.003556
4.172081;4.003556
4.168031;4.003556
4.174556;4.003538
4.172831;4.003538
4.170581;4.003519
4.168556;4.0035
4.170225;4.0035
4.173187;4.003481
4.170881;4.003462
4.17555;4.003462
4.166269;4.003462
4.164581;4.003462
4.169269;4.003462
4.170975;4.003444
4.172306;4.003425
4.163419;4.003425
4.1679;4.003407
4.171031;4.003407
4.173882;4.003407
4.171537;4.003406
4.169682;4.003406
4.172213;4.003406
4.172325;4.003406
4.179281;4.003406
4.169775;4.003406
4.163231;4.003406
4.171762;4.003369
4.175719;4.003369
4.172287;4.003369
4.170619;4.00335
4.16745;4.00335
4.162387;4.00335
4.164825;4.003331
4.172832;4.003331
4.172981;4.003331
4.170862;4.003331
4.169981;4.003331
4.170731;4.003313
4.170806;4.003313
4.1715;4.003313
4.171237;4.003313
4.169156;4.003313
4.169419;4.003313
4.167525;4.003313
4.1637;4.003313
4.174106;4.003294
4.1709;4.003294
4.169906;4.003294
4.170806;4.003294
4.172944;4.003275
4.168556;4.003238
4.16895;4.003238
4.176619;4.003238
4.169831;4.003237
4.173656;4.003219
4.172963;4.003219
4.176656;4.003219
4.172644;4.003219
4.166063;4.003219
4.173375;4.0032
4.174294;4.0032
4.176113;4.0032
4.174988;4.0032
4.16955;4.0032
4.172381;4.003181
4.170863;4.003181
4.176413;4.003144
4.174613;4.003144
4.161806;4.003144
4.173731;4.003106
4.176375;4.003106
4.165312;4.003088
4.169494;4.003088
4.172662;4.003088
4.179563;4.003088
4.167712;4.003088
4.168219;4.003069
4.168013;4.003069
4.173281;4.003068
4.161637;4.00305
4.174369;4.003031
4.179806;4.003013
4.167394;4.003013
4.16955;4.003013
4.171781;4.002994
4.15935;4.002975
4.171275;4.002975
4.17405;4.002975
4.168144;4.002975
4.175775;4.002956
4.175531;4.002956
4.171725;4.002956
4.171669;4.002956
4.16865;4.002956
4.170693;4.002956
4.163456;4.002956
4.163062;4.002956
4.1718;4.002937
4.169625;4.002937
4.170225;4.002937
4.165388;4.002937
4.169869;4.002937
4.171631;4.002919
4.187419;4.002919
4.175156;4.002919
4.172887;4.002919
4.170037;4.002919
4.174144;4.002919
4.174687;4.002919
4.160888;4.0029
4.171837;4.0029
4.169588;4.0029
4.168331;4.0029
4.167206;4.002882
4.169944;4.002882
4.173281;4.002881
4.175194;4.002881
4.168107;4.002881
4.16745;4.002881
4.166456;4.002881
4.1685;4.002862
4.17315;4.002862
4.1646;4.002844
4.16625;4.002844
4.171894;4.002844
4.175512;4.002844
4.171594;4.002844
4.1694;4.002844
4.163981;4.002825
4.172194;4.002825
4.1733;4.002825
4.169269;4.002806
4.165706;4.002806
4.175606;4.002788
4.171819;4.002788
4.169588;4.002788
4.170918;4.002788
4.173694;4.002769
4.174387;4.002769
4.168631;4.002769
4.163006;4.002769
4.168931;4.00275
4.166344;4.00275
4.173206;4.00275
4.172681;4.00275
4.167094;4.00275
4.16355;4.002731
4.180687;4.002731
4.177331;4.002731
4.171875;4.002712
4.176375;4.002712
4.174162;4.002712
4.160718;4.002712
4.174931;4.002694
4.172812;4.002694
4.168875;4.002675
4.171481;4.002675
4.171012;4.002675
4.177763;4.002675
4.169588;4.002656
4.169119;4.002656
4.173544;4.002656
4.169812;4.002656
4.162706;4.002637
4.178831;4.002637
4.175681;4.002637
4.171669;4.002637
4.169475;4.002637
4.172325;4.002637
4.174725;4.002619
4.171144;4.002619
4.175606;4.002619
4.168293;4.002619
4.17195;4.002619
4.170881;4.002619
4.169588;4.002619
4.17525;4.0026
4.164487;4.0026
4.170487;4.0026
4.17105;4.002582
4.178513;4.002581
4.166306;4.002581
4.1727;4.002563
4.161562;4.002563
4.166531;4.002563
4.172231;4.002544
4.165462;4.002544
4.168763;4.002525
4.172906;4.002525
4.172569;4.002525
4.169681;4.002506
4.169812;4.002506
4.178475;4.002506
4.165894;4.002488
4.173675;4.002487
4.177519;4.002469
4.174875;4.002469
4.169531;4.002469
4.174763;4.00245
4.170919;4.00245
4.169344;4.00245
4.173713;4.002431
4.17195;4.002431
4.17465;4.002431
4.175081;4.002431
4.1718;4.002431
4.172662;4.002431
4.161506;4.002431
4.174444;4.002431
4.162687;4.002394
4.174781;4.002394
4.17015;4.002375
4.17315;4.002375
4.175081;4.002375
4.171762;4.002375
4.172569;4.002357
4.16625;4.002356
4.172456;4.002356
4.167525;4.002356
4.160888;4.002356
4.175869;4.002337
4.174838;4.002337
4.167543;4.002337
4.1739;4.002319
4.169363;4.002319
4.170956;4.0023
4.170825;4.0023
4.1721;4.0023
4.166119;4.002263
4.174669;4.002263
4.168856;4.002263
4.164581;4.002263
4.162575;4.002244
4.172456;4.002244
4.172981;4.002244
4.175569;4.002244
4.172925;4.002225
4.173244;4.002225
4.173112;4.002225
4.161094;4.002206
4.16655;4.002206
4.176056;4.002206
4.171256;4.002206
4.168144;4.002206
4.167169;4.002206
4.168612;4.002206
4.169606;4.002188
4.173638;4.002187
4.178738;4.002187
4.17255;4.00215
4.172644;4.00215
4.1682;4.00215
4.1667;4.002131
4.172944;4.002112
4.172044;4.002112
4.169644;4.002112
4.167937;4.002112
4.175006;4.002112
4.166869;4.002094
4.175437;4.002094
4.173281;4.002094
4.171237;4.002094
4.171275;4.002094
4.175475;4.002094
4.172625;4.002094
4.1688;4.002094
4.168594;4.002075
4.164769;4.002075
4.170094;4.002075
4.173357;4.002075
4.172606;4.002075
4.162706;4.002075
4.161844;4.002075
4.168087;4.002056
4.166419;4.002056
4.169625;4.002056
4.1742;4.002038
4.1727;4.002038
4.172025;4.002019
4.17255;4.002019
4.168013;4.002019
4.169456;4.002019
4.164375;4.002019
4.164131;4.002018
4.168031;4.002
4.17045;4.002
4.169737;4.002
4.1676;4.002
4.170562;4.002
4.172625;4.002
4.170094;4.002
4.167806;4.002
4.165537;4.001981
4.176169;4.001981
4.176938;4.001981
4.172587;4.001981
4.164731;4.001981
4.169494;4.001963
4.171163;4.001963
4.161281;4.001963
4.166812;4.001944
4.1715;4.001944
4.171762;4.001944
4.17195;4.001925
4.168838;4.001925
4.172213;4.001925
4.168594;4.001925
4.166831;4.001906
4.163737;4.001906
4.170881;4.001906
4.169719;4.001906
4.170487;4.001887
4.166869;4.001887
4.170413;4.001887
4.167581;4.001869
4.168519;4.001869
4.169813;4.001869
4.169437;4.00185
4.168313;4.001812
4.170919;4.001812
4.169719;4.001812
4.172325;4.001812
4.172494;4.001812
4.162556;4.001794
4.171931;4.001794
4.170956;4.001794
4.1706;4.001794
4.160325;4.001794
4.163288;4.001794
4.171969;4.001775
4.172569;4.001775
4.177931;4.001775
4.175719;4.001775
4.16835;4.001756
4.163981;4.001756
4.1709;4.001756
4.174556;4.001756
4.162612;4.001756
4.1706;4.001719
4.170712;4.001719
4.169025;4.001719
4.171744;4.001719
4.170956;4.001719
4.157981;4.001719
4.169044;4.0017
4.165575;4.0017
4.172887;4.001681
4.163756;4.001681
4.166887;4.001681
4.172681;4.001663
4.173937;4.001644
4.167019;4.001644
4.165125;4.001644
4.169531;4.001644
4.169962;4.001644
4.169831;4.001625
4.164412;4.001625
4.169588;4.001606
4.170338;4.001606
4.168875;4.001606
4.171931;4.001606
4.172644;4.001588
4.164638;4.001587
4.173731;4.001587
4.173713;4.001587
4.171894;4.001569
4.168106;4.001569
4.17315;4.00155
4.172812;4.00155
4.167094;4.001531
4.17165;4.001531
4.170918;4.001531
4.163475;4.001531
4.165537;4.001531
4.171219;4.001531
4.171219;4.001531
4.166925;4.001531
4.170562;4.001513
4.166156;4.001494
4.169437;4.001493
4.169325;4.001493
4.170862;4.001475
4.16565;4.001475
4.166137;4.001475
4.161637;4.001475
4.161956;4.001456
4.175737;4.001456
4.171988;4.001456
4.163194;4.001456
4.1742;4.001438
4.167881;4.001438
4.169119;4.001438
4.173244;4.001438
4.163156;4.001438
4.168313;4.001438
4.165144;4.001419
4.1697;4.0014
4.173469;4.001381
4.16835;4.001381
4.170562;4.001381
4.170712;4.001363
4.170262;4.001363
4.16145;4.001363
4.17165;4.001362
4.165406;4.001362
4.165969;4.001344
4.173769;4.001344
4.1763;4.001344
4.170956;4.001344
4.166588;4.001344
4.163531;4.001344
4.171125;4.001325
4.171463;4.001325
4.166062;4.001325
4.160381;4.001325
4.1727;4.001306
4.16835;4.001306
4.17195;4.001306
4.171687;4.001306
4.174238;4.001287
4.166718;4.001287
4.1625;4.001269
4.1706;4.001269
4.178475;4.001269
4.166606;4.001269
4.167525;4.00125
4.174444;4.00125
4.164562;4.001231
4.170319;4.001231
4.172681;4.001231
4.173919;4.001231
4.169868;4.001231
4.172175;4.001231
4.168369;4.001231
4.161956;4.001213
4.175906;4.001213
4.173169;4.001213
4.17225;4.001213
4.170338;4.001194
4.173487;4.001194
4.174819;4.001194
4.169569;4.001156
4.167413;4.001156
4.171894;4.001156
4.172231;4.001138
4.171931;4.001138
4.167994;4.001138
4.175194;4.001138
4.170581;4.001138
4.174237;4.001137
4.168144;4.001137
4.1667;4.001137
4.168387;4.001119
4.172569;4.001119
4.170187;4.001119
4.168669;4.001119
4.1643;4.0011
4.169194;4.0011
4.168744;4.0011
4.174294;4.0011
4.170544;4.001081
4.171125;4.001081
4.163063;4.001081
4.15815;4.001081
4.170187;4.001062
4.173;4.001062
4.172475;4.001062
4.167562;4.001044
4.175681;4.001044
4.169212;4.001044
4.167637;4.001006
4.164169;4.001006
4.166456;4.001006
4.171688;4.000988
4.175475;4.000988
4.17015;4.000988
4.1679;4.000988
4.167675;4.000969
4.1718;4.000969
4.17225;4.000969
4.166906;4.000969
4.172831;4.00095
4.172268;4.00095
4.168537;4.00095
4.163231;4.00095
4.166981;4.00095
4.160325;4.00095
4.171087;4.000931
4.168406;4.000931
4.168069;4.000931
4.174519;4.000931
4.171894;4.000931
4.160438;4.000931
4.174069;4.000913
4.165125;4.000894
4.17165;4.000894
4.170694;4.000894
4.165012;4.000894
4.162238;4.000875
4.169437;4.000875
4.163306;4.000875
4.161937;4.000856
4.166512;4.000856
4.164563;4.000856
4.167037;4.000856
4.164862;4.000837
4.172137;4.000837
4.170825;4.000837
4.166775;4.000837
4.168556;4.000837
4.164712;4.000837
4.163475;4.000819
4.167975;4.000819
4.16625;4.0008
4.174088;4.0008
4.1646;4.0008
4.171163;4.000781
4.169456;4.000781
4.172269;4.000762
4.167131;4.000762
4.163944;4.000762
4.169831;4.000762
4.174669;4.000725
4.171088;4.000725
4.171968;4.000725
4.169419;4.000725
4.159462;4.000725
4.164994;4.000706
4.169006;4.000706
4.166213;4.000706
4.163981;4.000706
4.170581;4.000688
4.17015;4.000688
4.164562;4.000688
4.165012;4.000688
4.167206;4.000669
4.172025;4.000669
4.168987;4.000669
4.157231;4.000669
4.165369;4.00065
4.16865;4.00065
4.166756;4.00065
4.165725;4.00065
4.163438;4.000631
4.16625;4.000613
4.170956;4.000612
4.160006;4.000612
4.166532;4.000612
4.174331;4.000594
4.173731;4.000594
4.177969;4.000594
4.168969;4.000594
4.165462;4.000594
4.155094;4.000594
4.175531;4.000575
4.169662;4.000575
4.162931;4.000575
4.168631;4.000556
4.170038;4.000556
4.163437;4.000537
4.164731;4.000519
4.169719;4.000519
4.174912;4.000519
4.16535;4.000519
4.16955;4.0005
4.176262;4.0005
4.161806;4.0005
4.171594;4.000481
4.167188;4.000463
4.16175;4.000463
4.168425;4.000444
4.16805;4.000425
4.171388;4.000425
4.167337;4.000425
4.173544;4.000425
4.173356;4.000425
4.1667;4.000406
4.169868;4.000406
4.169269;4.000406
4.16865;4.000406
4.161169;4.000406
4.162463;4.000388
4.166156;4.000388
4.168331;4.000387
4.164225;4.000369
4.167356;4.00035
4.171913;4.000331
4.169363;4.000331
4.165987;4.000313
4.161675;4.000312
4.169925;4.000312
4.169813;4.000312
4.1694;4.000312
4.171219;4.000312
4.167225;4.000294
4.171106;4.000294
4.171294;4.000294
4.163119;4.000294
4.1631;4.000275
4.171556;4.000275
4.171782;4.000275
4.171312;4.000275
4.168369;4.000257
4.168594;4.000256
4.173263;4.000256
4.170244;4.000256
4.174894;4.000256
4.168688;4.000256
4.162219;4.000256
4.1673;4.000237
4.172869;4.000219
4.166906;4.000219
4.160007;4.0002
4.17375;4.000181
4.170206;4.000181
4.170319;4.000181
4.164787;4.000181
4.167037;4.000181
4.16235;4.000181
4.169925;4.000163
4.166718;4.000144
4.16325;4.000144
4.165088;4.000144
4.169569;4.000125
4.173056;4.000125
4.170038;4.000106
4.1733;4.000106
4.161263;4.000088
4.160156;4.000088
4.162575;4.000087
4.17075;4.00005
4.164994;4.00005
4.167281;4.000031
4.163343;4.000031
4.169269;4.000031
4.158656;4.000012
4.170487;4.000012
4.1727;4.000012
4.171875;3.999994
4.165668;3.999994
4.170037;3.999994
4.166719;3.999994
4.165537;3.999994
4.160306;3.999975
4.171894;3.999975
4.16625;3.999975
4.166138;3.999975
4.174162;3.999956
4.173469;3.999956
4.174106;3.999956
4.174106;3.999956
4.170956;3.999956
4.170881;3.999938
4.166869;3.999938
4.170281;3.999938
4.173694;3.999938
4.167731;3.999938
4.1682;3.999938
4.165707;3.999938
4.163475;3.999938
4.158787;3.999938
4.175157;3.999938
4.17135;3.999919
4.163531;3.999919
4.170506;3.999919
4.168594;3.999919
4.158881;3.9999
4.173637;3.9999
4.166306;3.9999
4.172287;3.999881
4.165575;3.999881
4.172081;3.999881
4.17075;3.999881
4.163343;3.999881
4.162931;3.999863
4.16235;3.999863
4.168181;3.999863
4.171219;3.999862
4.1715;3.999862
4.167431;3.999862
4.182938;3.999844
4.162781;3.999844
4.159781;3.999844
4.168106;3.999825
4.163081;3.999806
4.164187;3.999788
4.172213;3.999769
4.16655;3.999769
4.163025;3.999769
4.166156;3.999768
4.171425;3.99975
4.170187;3.99975
4.17015;3.99975
4.167431;3.999731
4.163456;3.999731
4.16535;3.999731
4.170281;3.999731
4.172419;3.999731
4.161862;3.999731
4.174125;3.999731
4.162181;3.999712
4.168444;3.999712
4.172062;3.999712
4.167937;3.999712
4.158675;3.999712
4.161169;3.999712
4.167525;3.999694
4.17225;3.999694
4.16715;3.999694
4.170844;3.999694
4.168894;3.999694
4.163288;3.999694
4.15935;3.999675
4.165481;3.999675
4.166887;3.999675
4.168387;3.999675
4.164337;3.999675
4.165087;3.999656
4.154812;3.999656
4.158881;3.999656
4.17;3.999638
4.170244;3.999637
4.153462;3.999619
4.165031;3.999619
4.170431;3.999619
4.160306;3.9996
4.169475;3.9996
4.158506;3.999581
