K5PC5CH.OP;K5P19_2.PV;K5PC6CH.OP
20.2637;-290.5117;33.75229
22.76208;-290.5083;36.12537
23.00953;-290.5081;36.2051
17.27656;-290.5056;32.73661
23.28563;-290.5006;36.29208
22.5075;-290.5004;36.04016
19.9462;-290.5002;33.70948
23.07604;-290.4944;36.2787
22.60854;-290.4931;35.90375
23.20911;-290.4894;36.22531
20.47057;-290.4887;33.83036
23.09083;-290.4867;36.19281
20.04625;-290.485;33.73985
22.10177;-290.4842;35.90505
23.38062;-290.4808;36.32698
22.46005;-290.4771;35.8963
20.46359;-290.4752;33.80729
19.99109;-290.4735;33.7288
26.08156;-290.4719;38.89771
20.53432;-290.4662;33.85234
20.4012;-290.4654;33.87125
18.07203;-290.465;32.77073
17.4188;-290.4648;32.75604
23.22125;-290.4642;36.26156
17.45516;-290.4637;32.72937
20.54031;-290.4627;33.9413
17.83505;-290.4579;32.76771
17.68875;-290.4552;32.78109
20.91688;-290.4537;33.87354
18.22042;-290.4527;32.81302
17.4426;-290.4479;32.75354
17.83547;-290.4477;32.795
22.5725;-290.4465;35.21318
17.77156;-290.4452;32.76411
17.68;-290.4425;32.74724
17.43755;-290.441;32.77193
17.84505;-290.4398;32.79052
23.01568;-290.4388;36.17495
23.09708;-290.4379;36.20063
17.42969;-290.4379;32.77516
23.32005;-290.4377;36.165
20.06828;-290.4375;33.77307
20.45193;-290.4365;33.81974
17.90401;-290.4358;32.75172
22.98193;-290.434;36.18161
20.33557;-290.4315;33.81094
17.21286;-290.43;32.72417
26.07245;-290.4262;38.92958
17.3924;-290.4242;32.76677
17.5163;-290.4188;32.84552
20.09099;-290.4183;33.69984
23.00912;-290.415;36.15427
20.0238;-290.4113;33.7699
17.76552;-290.4054;32.7524
20.27667;-290.4052;33.76599
18.00052;-290.405;32.75146
20.41234;-290.405;33.8263
20.07578;-290.4046;33.70578
23.07958;-290.4021;36.19761
20.03146;-290.3994;33.71104
17.38594;-290.3992;32.73479
23.31792;-290.3979;36.2575
18.05464;-290.3979;32.7712
23.20276;-290.3971;36.18411
17.71453;-290.3948;32.73911
20.29943;-290.3944;33.74839
20.04974;-290.3908;33.74094
17.35167;-290.3904;32.74213
22.5825;-290.3894;35.67547
26.06896;-290.3889;38.82026
17.43599;-290.3844;32.7325
23.08958;-290.3842;36.18724
23.4;-290.3752;36.28448
20.15448;-290.3746;33.73661
17.60917;-290.3719;32.7874
23.41755;-290.3717;36.30505
17.42922;-290.3706;32.73859
23.31766;-290.3704;36.2863
17.48698;-290.3637;32.74104
20.07911;-290.3631;33.72729
22.98484;-290.3627;36.14891
17.36911;-290.3623;32.72359
20.00167;-290.3612;33.69484
17.65953;-290.3587;32.80031
20.37807;-290.3571;33.80761
22.96682;-290.3556;36.21958
23.06849;-290.3529;36.26953
20.09604;-290.3517;33.7088
20.05672;-290.3508;33.76651
20.8213;-290.3483;33.87995
23.04651;-290.3481;36.21792
17.2938;-290.3475;32.7436
20.12589;-290.3442;33.70193
22.2374;-290.3423;35.85313
20.50568;-290.3423;33.87026
18.14182;-290.3404;32.75948
23.14922;-290.3369;36.20969
20.0726;-290.3325;33.70089
21.11005;-290.3289;33.91078
22.95198;-290.326;36.21833
25.71943;-290.3208;38.44552
20.38016;-290.3185;33.77245
22.99162;-290.3167;36.16406
23.27885;-290.3156;36.29094
20.43526;-290.3096;33.82698
20.31943;-290.3073;33.73677
23.14182;-290.306;36.27068
23.40943;-290.3056;36.36656
20.83375;-290.3052;33.9075
20.21958;-290.3025;33.80667
21.19979;-290.2998;34.51125
17.9513;-290.2979;32.81542
20.54781;-290.2977;33.84844
22.56479;-290.2971;36.06849
19.99458;-290.2962;33.73844
23.17547;-290.2956;36.22313
23.59411;-290.2952;36.42854
20.03312;-290.2939;33.70505
17.40266;-290.2935;32.75516
20.87818;-290.2925;34.12031
23.45557;-290.291;36.28974
20.4188;-290.2906;33.77156
23.49203;-290.2879;36.37172
20.29729;-290.2842;33.78526
23.49042;-290.2813;36.29932
20.42031;-290.2808;33.81854
17.43651;-290.2787;32.73985
20.15948;-290.2781;33.72609
17.82224;-290.2762;32.76656
23.18844;-290.2729;36.2712
23.37786;-290.2696;36.32693
26.56682;-290.2687;38.96818
20.00943;-290.2661;33.88109
17.75146;-290.2648;32.77385
17.27062;-290.2633;32.74609
20.03188;-290.2633;33.68734
22.07682;-290.2619;35.85896
23.1338;-290.2614;36.19031
20.51318;-290.2608;33.86245
17.81828;-290.2552;32.79594
20.46146;-290.2548;33.87891
24.75719;-290.2546;37.36193
20.65172;-290.2542;34.14714
20.89328;-290.2535;34.55443
22.63313;-290.2535;35.23088
23.25724;-290.2531;36.16891
17.54443;-290.2516;32.79875
26.16078;-290.2508;38.92328
23.21094;-290.2492;36.27776
22.38057;-290.2483;35.8787
19.95182;-290.2479;33.69526
22.94734;-290.2473;36.15797
22.65214;-290.2452;35.63078
22.3312;-290.2448;35.89
22.83521;-290.2444;36.1762
22.56562;-290.2408;35.21849
20.45536;-290.2396;33.83156
17.73792;-290.2342;32.76724
20.51042;-290.2256;33.82453
19.75682;-290.2238;33.53141
23.27172;-290.2198;36.31344
20.27521;-290.2198;33.77
23.01734;-290.2192;36.19474
20.35885;-290.2165;33.88026
23.21599;-290.216;36.26698
23.6174;-290.215;36.27114
18.01;-290.214;32.74541
20.50937;-290.2131;33.8837
22.29047;-290.2117;35.88229
26.36099;-290.2117;38.6899
24.80349;-290.2065;37.36943
23.43078;-290.2029;36.34063
19.93141;-290.1988;33.7138
20.4162;-290.1981;33.84276
20.41849;-290.1946;33.75328
17.41974;-290.1944;32.72813
20.18417;-290.1944;33.69854
20.44516;-290.1938;33.8037
20.44062;-290.1931;33.80479
20.46146;-290.1917;34.11896
26.33729;-290.1904;38.89302
17.71547;-290.1877;32.79828
20.23156;-290.1873;33.76177
23.01099;-290.1846;36.19088
20.21484;-290.1846;33.73896
23.32964;-290.1844;36.28839
25.86182;-290.1835;38.46224
23.2225;-290.1823;36.19906
23.44563;-290.1815;36.22896
22.70089;-290.18;36.13151
20.34557;-290.18;33.76604
22.44234;-290.1725;35.94839
20.48724;-290.1702;33.93536
22.46839;-290.1656;35.88969
23.3162;-290.1646;36.36073
17.76078;-290.1629;32.74453
20.38823;-290.16;33.73479
23.09609;-290.159;36.20958
17.41917;-290.1581;32.73432
22.13927;-290.1567;35.87245
23.40339;-290.1546;36.38625
23.1151;-290.1523;36.17588
20.18537;-290.1517;33.71844
20.12323;-290.1506;33.79766
23.11839;-290.15;36.16339
17.65802;-290.1492;32.72297
20.2288;-290.1467;33.73125
23.37016;-290.1452;36.37953
22.33995;-290.1446;35.86604
20.29219;-290.144;33.75813
20.3438;-290.1433;33.70662
17.34182;-290.1417;32.74479
22.9601;-290.1414;36.84261
20.22464;-290.1414;33.73016
20.32849;-290.1413;33.82766
20.23802;-290.1406;33.73583
20.63948;-290.1369;34.07156
22.97995;-290.1363;36.22146
26.04771;-290.135;38.80719
20.26677;-290.1335;33.83099
20.25312;-290.1331;33.81828
17.65401;-290.1327;32.74823
23.31974;-290.13;36.29573
23.08964;-290.1296;36.17901
23.22083;-290.1271;36.22281
17.36891;-290.1244;32.74036
23.40229;-290.1244;36.12766
22.51458;-290.1179;36.03099
20.01161;-290.1173;33.71614
23.42438;-290.1169;36.35844
22.5175;-290.1123;36.04432
22.98453;-290.1123;36.21339
18.62734;-290.1104;32.84208
22.6474;-290.1096;36.08672
20.30208;-290.1071;33.71849
20.06807;-290.1067;33.7087
23.56562;-290.1033;36.40208
17.8237;-290.1008;32.80484
22.32245;-290.0971;35.895
22.91797;-290.0963;36.18078
20.53078;-290.0963;33.8388
23.0213;-290.0956;36.22865
20.5212;-290.0954;33.86792
23.57875;-290.0948;36.37266
24.54141;-290.0948;37.34417
20.37958;-290.0938;33.83714
22.55271;-290.091;35.85213
20.04099;-290.091;33.74042
23.16797;-290.0904;36.18089
20.43734;-290.0879;33.78526
20.6013;-290.0862;33.76688
23.18339;-290.0848;36.19208
19.98208;-290.0831;33.71078
23.03521;-290.0808;36.21865
22.33698;-290.0796;35.86901
26.10203;-290.0783;38.63021
26.34214;-290.0779;38.95828
26.28776;-290.0756;38.91265
19.93698;-290.0742;33.68703
18.1125;-290.0652;32.75974
17.38719;-290.0592;32.78219
24.67646;-290.0544;37.32193
20.25854;-290.0529;33.74453
23.41995;-290.0525;36.38651
26.40458;-290.0523;38.87156
23.40141;-290.0496;36.32422
20.89599;-290.049;34.07161
18.01328;-290.0473;32.7437
17.54948;-290.0473;32.75182
23.40333;-290.0448;36.29094
23.32766;-290.0423;36.27432
20.64292;-290.0423;33.88677
20.22661;-290.0417;33.71359
17.6863;-290.0389;32.75724
23.14562;-290.0375;36.20411
23.24266;-290.0373;36.27578
23.52828;-290.0363;36.33229
23.3276;-290.0335;36.21505
18.09083;-290.0331;32.80547
23.21766;-290.0292;36.22818
23.33885;-290.0279;36.2663
23.09302;-290.0252;36.18219
20.60505;-290.0246;33.84687
23.19005;-290.0225;36.23422
20.09714;-290.021;33.73115
20.23911;-290.0206;33.84677
22.70198;-290.019;35.71792
25.96333;-290.0158;38.60339
17.90557;-290.0148;32.77969
23.07182;-290.0119;36.20531
20.06458;-290.0119;33.70969
17.77761;-290.0108;32.77479
17.55562;-290.0085;32.78437
22.87401;-290.0081;36.17677
26.09333;-290.0077;38.91932
17.57516;-290.0046;32.77354
20.505;-290.0031;33.97349
17.41396;-290.0031;32.76031
23.3163;-290.0023;36.27354
17.5612;-290.001;32.76266
20.58016;-289.9983;33.85839
26.48641;-289.9977;38.86271
23.10099;-289.9971;36.16016
17.77625;-289.9956;32.78214
20.16766;-289.9952;33.72208
19.93552;-289.9933;33.70646
20.30469;-289.9904;33.74156
17.39109;-289.9894;32.74411
20.47401;-289.9886;33.92531
20.23234;-289.9881;33.73443
17.5875;-289.9879;32.74927
20.3362;-289.9869;33.75281
22.61901;-289.9852;36.02734
22.4675;-289.9823;36.03167
20.27724;-289.9758;33.71672
23.07125;-289.9746;36.18271
20.18885;-289.9725;33.73589
22.90792;-289.9692;36.16208
22.50719;-289.9671;35.92354
22.95922;-289.9644;36.23151
20.45161;-289.9642;33.76771
20.67781;-289.9625;33.87224
17.17312;-289.9612;32.72359
17.43229;-289.9594;32.72901
23.2101;-289.9592;36.29187
20.75656;-289.9579;33.80104
26.32844;-289.9556;38.92167
20.49724;-289.9539;34.16088
23.30781;-289.9523;36.28432
26.06542;-289.9521;38.66661
17.96786;-289.9514;32.73484
23.00229;-289.9492;36.01557
20.12604;-289.9492;33.71953
19.97375;-289.9444;33.70422
23.18432;-289.9431;36.16261
26.18099;-289.9415;38.77302
17.86234;-289.9394;32.83693
20.1075;-289.9342;33.69537
17.32943;-289.9321;32.71859
17.99583;-289.9261;32.74136
26.40208;-289.9196;38.89948
22.58286;-289.9127;35.20031
22.09995;-289.911;35.87156
23.24401;-289.9102;36.19875
20.42542;-289.9012;33.80677
17.39552;-289.8994;32.72438
23.54338;-289.8992;36.37214
17.79781;-289.8973;32.79839
20.40672;-289.894;33.82042
20.3426;-289.8921;33.76609
17.39979;-289.8917;32.72557
20.28901;-289.8896;33.74031
26.17526;-289.8877;38.9412
25.87432;-289.8825;38.49495
21.90672;-289.8817;35.90464
22.45313;-289.8792;35.83812
20.1124;-289.8783;33.70786
22.53641;-289.8729;36.05386
19.88958;-289.8727;33.70771
22.55385;-289.869;35.22713
22.77974;-289.8654;36.08568
23.03484;-289.865;36.27146
21.29901;-289.8648;34.47745
20.09057;-289.8646;33.74099
20.97516;-289.8602;33.80047
23.17562;-289.8569;36.29703
20.42026;-289.8558;33.78521
17.94599;-289.8548;32.81635
26.01776;-289.854;38.62807
20.51526;-289.8533;33.77438
20.55713;-289.8523;33.91885
22.52984;-289.8519;35.20531
17.67755;-289.8481;32.73234
17.3637;-289.8465;32.72911
22.43359;-289.8442;35.20297
19.92245;-289.8425;33.705
23.08906;-289.8406;36.17995
17.84911;-289.836;32.78198
23.12948;-289.8315;36.32615
26.25661;-289.8312;39.03016
17.54536;-289.8312;32.75089
23.49271;-289.8271;36.35109
19.97974;-289.8267;33.72432
17.61;-289.8263;32.76266
20.05526;-289.8235;33.74375
18.16724;-289.8179;32.77666
17.58339;-289.8158;32.73333
17.66245;-289.8131;32.75391
23.23141;-289.8119;36.26932
26.11391;-289.8098;38.94943
17.42104;-289.8067;32.73583
19.9225;-289.8033;33.71302
23.06917;-289.7987;36.17302
17.37172;-289.7986;32.74443
23.16937;-289.7963;36.28938
23.5262;-289.7958;36.2863
17.29385;-289.795;32.75229
23.13844;-289.7948;36.22813
26.38511;-289.7908;38.91573
17.44448;-289.7888;32.71792
26.0388;-289.779;38.87224
26.28271;-289.7785;38.92521
23.59411;-289.7775;36.3637
20.04932;-289.7758;33.7087
20.35938;-289.7748;33.80989
23.09984;-289.7737;36.1763
22.61312;-289.7735;35.19661
23.08943;-289.7725;36.25958
20.84385;-289.7719;33.9439
20.2074;-289.7717;33.75979
20.99333;-289.7711;33.92089
23.48802;-289.771;36.39026
20.17807;-289.7683;33.74672
26.33146;-289.7661;38.78948
23.23656;-289.7614;36.18578
23.2362;-289.7614;36.29682
18.19354;-289.7613;32.79427
18.04062;-289.7604;32.79026
19.94755;-289.76;33.70427
20.2687;-289.7594;33.70625
23.42542;-289.7573;36.30229
17.89667;-289.7565;32.75911
20.62182;-289.7552;33.87698
20.14203;-289.755;33.7361
26.40589;-289.7544;39.01672
26.2274;-289.7525;38.87302
20.19125;-289.7521;33.7038
26.00865;-289.7502;38.83177
17.55828;-289.75;32.74599
17.7988;-289.7481;32.79417
17.78328;-289.7452;32.78948
23.14583;-289.7392;36.29224
17.62568;-289.7371;32.73182
23.22437;-289.7367;36.26146
20.14193;-289.7365;33.70328
17.85552;-289.7346;32.74718
25.5049;-289.7344;38.48021
20.44896;-289.7313;33.82042
23.27255;-289.7277;36.17266
23.57547;-289.7248;36.31234
17.93948;-289.7233;32.7674
25.63922;-289.7208;38.44115
23.15083;-289.72;36.27766
17.59995;-289.72;32.73938
25.85573;-289.7162;38.7086
20.26073;-289.7144;33.77594
23.26552;-289.7142;36.27917
23.05901;-289.71;36.17688
17.75443;-289.7085;32.75459
23.03672;-289.705;36.22979
17.29344;-289.7008;32.73661
17.80953;-289.7;32.73854
23.03047;-289.6996;36.17739
21.94479;-289.696;35.40255
17.835;-289.6908;32.80359
26.00891;-289.6906;38.97958
20.3638;-289.6896;33.81719
23.3738;-289.6875;36.30651
20.11328;-289.684;33.71917
17.68287;-289.6831;32.76239
19.6299;-289.6815;33.88026
20.33771;-289.6802;33.81411
17.86526;-289.6773;32.75713
23.25708;-289.6754;36.38682
19.96193;-289.6742;33.69938
23.14135;-289.6721;36.25687
23.30297;-289.6706;36.30083
20.88927;-289.6704;34.16578
17.54604;-289.6664;32.73219
20.16021;-289.6631;33.7138
17.33078;-289.6613;32.72573
22.28401;-289.66;35.22438
17.82766;-289.6592;32.81333
19.93057;-289.6583;33.69912
24.88818;-289.6567;37.37172
23.19792;-289.6565;36.3001
19.66625;-289.6494;33.53802
22.50167;-289.6469;35.21891
17.45443;-289.6429;32.7487
23.32063;-289.6419;36.32594
17.74078;-289.6417;32.7463
20.61271;-289.6414;33.84625
17.43406;-289.6412;32.7275
20.39187;-289.6398;33.77479
25.92995;-289.6383;38.87057
23.42312;-289.6367;36.30912
17.45526;-289.6352;32.76156
23.21318;-289.6333;36.16599
20.13667;-289.6325;33.71703
23.32198;-289.6308;36.25938
20.30115;-289.6277;33.70385
22.47953;-289.6252;35.6101
20.03594;-289.6237;33.69948
20.25818;-289.6187;33.75734
23.18604;-289.6183;36.17188
17.24469;-289.6183;32.73104
23.02615;-289.6165;36.22391
22.0774;-289.6148;35.90042
23.35839;-289.6144;36.36391
23.46224;-289.6115;36.32088
22.90422;-289.6086;36.20589
20.19635;-289.6079;33.70208
23.07375;-289.6058;36.19901
20.22781;-289.6019;33.74115
22.53531;-289.6015;35.86682
23.37505;-289.6;36.24547
20.31094;-289.6;33.71776
23.3949;-289.5942;36.31344
23.75036;-289.5902;36.39885
20.40432;-289.5894;34.18578
20.37609;-289.5892;33.82474
22.43213;-289.5887;35.20161
17.62781;-289.5883;32.74458
19.94531;-289.5881;33.69896
23.02677;-289.5773;36.18859
20.65875;-289.5654;34.13568
23.09115;-289.5648;36.19245
19.86786;-289.5642;33.69885
26.28073;-289.5617;39.07844
19.91135;-289.5615;33.68568
19.63521;-289.5542;33.54438
17.7049;-289.5537;32.7724
20.22573;-289.5527;33.7849
17.27229;-289.5494;32.74667
23.41078;-289.5492;36.39745
17.54672;-289.5492;32.74833
20.33177;-289.5473;33.75948
23.37245;-289.5315;36.33615
20.03714;-289.5296;33.72089
20.06719;-289.5277;33.70719
23.32974;-289.5173;36.27287
23.04625;-289.5171;36.30057
23.23719;-289.5113;36.20641
17.52297;-289.5113;32.74771
23.03359;-289.511;36.18453
17.60818;-289.5106;32.74745
22.33042;-289.51;35.20417
23.14828;-289.5023;36.19932
19.94922;-289.499;33.72057
20.2725;-289.4956;33.72172
20.61307;-289.4879;33.85776
25.9687;-289.4871;38.82479
17.35109;-289.4867;32.72984
20.12578;-289.4867;33.73927
20.60714;-289.4839;33.90255
20.15547;-289.4785;33.68917
23.28339;-289.4783;36.26365
20.0563;-289.4783;33.70594
17.89;-289.4729;32.84359
23.32266;-289.47;36.29
17.3212;-289.47;32.74495
17.82911;-289.4669;32.80614
17.71766;-289.466;32.75057
17.64719;-289.4635;32.81839
22.98234;-289.4581;36.18354
22.4637;-289.4569;35.2174
22.47182;-289.4556;35.22609
20.15734;-289.4527;33.69771
23.41875;-289.451;36.3013
23.11693;-289.4504;36.1599
20.70953;-289.4446;33.87516
17.64167;-289.4419;32.74453
19.98214;-289.4413;33.84266
23.08463;-289.4385;36.25995
19.64073;-289.4317;33.59844
23.0174;-289.4294;36.24641
20.27667;-289.4246;33.75672
26.35516;-289.4194;38.90646
23.07542;-289.4192;36.17839
25.96052;-289.4183;38.73323
23.62495;-289.4167;36.37109
20.27797;-289.4092;33.83875
20.19943;-289.4085;33.72
23.22323;-289.4071;36.19745
19.88422;-289.406;33.70255
17.9551;-289.4046;32.80396
23.34786;-289.4027;36.36823
24.63474;-289.4023;37.40875
20.0624;-289.4006;33.70583
26.52594;-289.4004;38.91261
20.41078;-289.3931;33.75734
22.4362;-289.3917;35.19073
20.0801;-289.3914;33.70307
23.17708;-289.3913;36.20802
17.86963;-289.3911;32.79573
17.95177;-289.3889;32.8213
17.7062;-289.3846;32.82734
20.19786;-289.3829;33.68745
20.1299;-289.3765;33.73307
23.25708;-289.3715;36.30016
20.28963;-289.3706;33.7013
25.91932;-289.369;38.80474
23.35094;-289.3675;36.38578
20.33927;-289.3654;33.80339
22.51406;-289.3646;35.97599
20.04896;-289.3629;33.69891
18.69599;-289.3606;32.81089
20.29896;-289.3573;33.74073
20.27536;-289.3444;33.7325
26.41578;-289.3429;38.90937
23.42177;-289.3423;36.36875
17.50385;-289.3402;32.74042
17.98313;-289.3385;32.82979
20.91333;-289.3385;33.87589
17.95323;-289.3373;32.80959
20.3913;-289.3352;33.80062
22.33432;-289.3348;35.21297
24.21708;-289.334;37.00922
22.44427;-289.3335;35.88385
26.14057;-289.3256;38.65932
26.0938;-289.3239;38.84953
22.53635;-289.3219;35.20167
20.58641;-289.319;33.86536
26.26292;-289.3177;38.92313
20.51661;-289.3112;33.83917
23.31818;-289.3083;36.26458
26.40719;-289.3044;38.87432
20.13115;-289.3044;33.72083
25.95693;-289.3004;38.39125
20.68719;-289.2992;33.88078
26.15766;-289.2931;38.90932
22.93255;-289.2913;36.20729
23.31078;-289.2873;36.2649
20.15088;-289.2856;33.72026
22.22271;-289.285;35.89297
26.12005;-289.2823;38.69286
19.97812;-289.2792;33.7301
23.14479;-289.2781;36.17646
20.02922;-289.2777;33.6951
26.14224;-289.2754;38.9463
17.40203;-289.2737;32.74521
20.11516;-289.2733;33.69365
23.23078;-289.2723;36.27666
20.49443;-289.2721;33.78786
22.36307;-289.2706;35.2076
20.18937;-289.2639;33.71245
26.21646;-289.2633;38.925
23.20458;-289.245;36.17479
24.68724;-289.2444;37.34781
20.10812;-289.2415;33.74833
17.28542;-289.2408;32.7437
26.29146;-289.2398;39.03109
20.0612;-289.2367;33.71995
22.90135;-289.2354;36.21104
26.27641;-289.2314;38.86167
23.73573;-289.2264;36.29958
24.91953;-289.2217;37.31724
17.45833;-289.221;32.73568
23.07599;-289.2198;36.23219
20.8575;-289.2146;34.15615
26.0138;-289.2121;38.83641
20.34953;-289.2121;33.72448
22.99865;-289.2108;36.23292
26.2024;-289.21;39.02578
20.14094;-289.2038;33.7537
26.28969;-289.2025;38.84985
20.18802;-289.1998;33.71823
20.34057;-289.1879;33.74568
26.34344;-289.1723;39.03344
22.0288;-289.1711;35.8726
22.52344;-289.1698;35.22016
25.79094;-289.1671;38.41042
22.9238;-289.1669;36.17786
20.18828;-289.1644;33.7162
23.21839;-289.1635;36.2025
20.04141;-289.1629;33.71688
22.63661;-289.1627;35.25953
22.79672;-289.1583;36.27391
20.17526;-289.1581;33.7224
23.60156;-289.1567;36.37021
26.1849;-289.156;38.80964
24.86984;-289.1354;37.43771
20.10281;-289.1354;33.70823
20.33573;-289.1354;33.73312
23.46297;-289.134;36.3849
20.23885;-289.1323;33.73479
26.12927;-289.126;38.97839
20.12057;-289.1237;33.71463
26.36271;-289.1229;38.8399
20.20047;-289.1194;33.73265
22.82745;-289.1175;35.2237
20.15057;-289.1162;33.73292
20.70839;-289.1123;34.16417
26.36464;-289.1119;38.98474
25.82479;-289.1073;38.90807
22.72677;-289.104;36.24318
26.31479;-289.1;38.91609
26.31927;-289.094;38.93094
23.22365;-289.0929;36.23354
26.25359;-289.0902;38.87469
20.23162;-289.0902;33.74693
20.03312;-289.0883;33.69594
17.79984;-289.0846;32.80693
26.13849;-289.084;38.88057
20.28458;-289.0792;33.75505
23.53859;-289.0698;36.37646
25.85823;-289.069;38.48687
17.37062;-289.0619;32.73979
20.45864;-289.0511;33.72729
24.92208;-289.0498;37.31995
17.51828;-289.0492;32.73412
23.14896;-289.0462;36.17865
20.35828;-289.0431;33.72224
22.94677;-289.0381;36.19219
26.30068;-289.0367;38.8437
20.13281;-289.0367;33.71469
18.00854;-289.0258;32.7926
20.04568;-289.0235;33.70729
20.07198;-289.0229;33.72193
20.37401;-289.0221;33.81276
25.75177;-289.0196;38.7625
20.12594;-289.0138;33.71844
23.26302;-289.0133;36.29698
17.33474;-289.0131;32.74969
20.04151;-289.0125;33.70792
23.35521;-289.0121;36.32531
26.19172;-289.0085;38.93432
25.97672;-289.0075;38.80859
26.31854;-289.0073;38.91562
20.26068;-289;33.72818
26.32208;-288.9981;38.75026
20.15787;-288.9975;33.71037
22.52656;-288.9935;35.20969
26.38734;-288.9861;38.89698
26.22187;-288.9833;38.80656
26.11792;-288.9808;38.82088
26.07755;-288.9808;38.77813
26.23391;-288.9773;38.95099
22.2449;-288.9773;35.18036
17.90088;-288.9725;32.77214
20.18844;-288.9681;33.70787
17.41995;-288.9675;32.73099
17.67568;-288.9654;32.75286
17.79568;-288.9637;32.80177
23.25453;-288.9635;36.265
23.45375;-288.9625;36.31797
17.53302;-288.9596;32.73927
23.4138;-288.9586;36.40151
26.3651;-288.9527;38.96443
26.18813;-288.9431;38.97479
20.2926;-288.9404;33.76901
23.39713;-288.9402;36.34333
23.29526;-288.9362;36.27724
23.37526;-288.9227;36.31276
26.47141;-288.9223;39.01193
17.42104;-288.9214;32.73177
22.5875;-288.9211;35.20328
20.26068;-288.9202;33.73781
20.34255;-288.9165;33.69735
20.24474;-288.9067;33.71661
20.37078;-288.8979;33.83104
20.08479;-288.8883;33.71312
25.02719;-288.8863;37.32938
26.15198;-288.8827;39.04213
23.08266;-288.8821;36.28302
17.40203;-288.8808;32.73989
20.29448;-288.8804;33.73495
25.91146;-288.8796;38.69323
20.0824;-288.8719;33.70583
23.29135;-288.8704;36.36823
23.26365;-288.8606;36.18427
20.39635;-288.8575;33.86146
26.13922;-288.8563;38.84229
26.35479;-288.8548;39.03604
18.13667;-288.8502;32.84781
17.49448;-288.8465;32.7438
22.89042;-288.8333;36.24906
23.69656;-288.83;36.40198
26.12734;-288.8194;38.79089
21.07625;-288.8123;34.53323
26.11786;-288.8094;38.74104
26.22818;-288.8012;38.98901
20.11604;-288.7975;33.70875
17.48375;-288.7954;32.75037
17.7288;-288.7913;32.7524
26.29724;-288.7888;38.96302
20.27354;-288.7848;33.70937
20.12255;-288.7731;33.71818
20.17328;-288.7727;33.7274
26.18792;-288.7677;38.7687
26.0324;-288.7669;38.73271
25.98766;-288.7638;38.73484
25.84875;-288.7569;38.82193
20.12156;-288.7483;33.70255
24.98734;-288.7465;37.3399
25.99453;-288.746;38.97453
26.01213;-288.7448;38.90766
20.46031;-288.7402;33.77969
25.94292;-288.7394;38.56125
22.50589;-288.7386;35.21026
20.23521;-288.7383;33.71026
22.54568;-288.7375;35.20786
23.12057;-288.7367;36.19755
26.33203;-288.7352;38.97198
20.03958;-288.7338;33.71047
23.47521;-288.7314;36.36276
20.03203;-288.7219;33.71052
26.18193;-288.7198;38.91651
20.26297;-288.7192;33.71891
20.23042;-288.7177;33.72635
22.82115;-288.7144;35.25021
23.31615;-288.7123;36.37802
26.28927;-288.7096;39.01099
22.71943;-288.7029;35.24125
23.98307;-288.6946;36.76635
24.81339;-288.6854;37.42073
26.26958;-288.6794;38.80729
20.45969;-288.6771;33.77969
20.14057;-288.6733;33.70875
26.00396;-288.6698;38.72813
17.4363;-288.6679;32.73677
20.31896;-288.6642;33.7436
22.57162;-288.6617;36.06047
22.59245;-288.6598;35.22739
26.22922;-288.6544;39.02328
26.0512;-288.6419;38.79807
22.5201;-288.6381;35.20583
25.70833;-288.6371;38.42547
20.30099;-288.6371;33.68682
22.96193;-288.6369;36.21359
23.14755;-288.634;36.18182
20.15849;-288.6338;33.70516
20.12109;-288.6319;33.74406
22.53417;-288.6304;35.24573
25.86896;-288.6229;38.78188
26.06339;-288.6136;38.65974
23.39776;-288.6112;36.29849
26.21531;-288.6088;38.89021
23.34979;-288.6048;36.27734
26.20031;-288.6021;38.81839
26.52062;-288.5896;38.98849
17.43734;-288.5881;32.72886
17.51672;-288.586;32.73938
24.73354;-288.5811;37.4501
24.74396;-288.5779;37.33526
20.24042;-288.5723;33.78542
22.7513;-288.5704;35.20328
20.59385;-288.5681;34.18557
23.45844;-288.566;36.30958
23.50156;-288.5658;36.3825
24.80839;-288.5617;37.34474
19.89479;-288.5609;33.70896
26.0301;-288.5517;38.64708
23.13995;-288.5502;36.22615
20.09792;-288.5502;33.71417
23.37141;-288.5458;36.41864
20.10969;-288.5435;33.72917
26.31776;-288.5404;38.89235
20.27963;-288.5394;33.7524
20.25745;-288.5367;33.73974
20.19578;-288.5365;33.72813
26.25667;-288.53;38.99953
26.28099;-288.5277;38.90406
26.17609;-288.524;38.95995
20.16891;-288.5177;33.74036
26.09266;-288.5129;38.78297
22.98766;-288.5108;36.17479
23.09094;-288.5073;36.21125
23.30563;-288.5042;36.33495
23.13266;-288.504;36.22911
17.39099;-288.5019;32.75026
26.09859;-288.5002;38.76078
22.89005;-288.5;36.26995
26.48354;-288.4969;38.92588
17.48521;-288.494;32.73052
22.63953;-288.4908;35.22036
24.70755;-288.4896;37.37745
24.74286;-288.4869;37.34229
22.6401;-288.4698;35.22177
26.27276;-288.4644;38.80083
26.03151;-288.4621;38.86995
22.84755;-288.4615;35.27031
26.22578;-288.4583;38.82333
24.68333;-288.4565;37.37625
26.05396;-288.4435;38.9138
23.21969;-288.4423;36.25037
25.79932;-288.4327;38.75896
22.99146;-288.4287;36.4586
26.01734;-288.4261;39.02656
