K5P18_2.PV;K0P125.PV
-78.75742;67.14059
-78.75664;66.91533
-78.75612;67.99975
-78.75573;67.1425
-78.74948;66.78741
-78.74909;67.12917
-78.7457;66.61092
-78.7457;67.232
-78.7457;66.93816
-78.74401;67.24966
-78.73841;67.24367
-78.73802;66.96667
-78.73646;67.822
-78.7362;67.10741
-78.73581;67.13091
-78.73463;67.37808
-78.73294;67.34517
-78.7319;67.96191
-78.72826;66.80309
-78.72813;66.92458
-78.72552;67.56517
-78.72448;67.50325
-78.72435;67.55441
-78.72356;67.43983
-78.72305;67.52966
-78.72083;67.19067
-78.71745;67.87759
-78.71276;66.85592
-78.7125;67.12733
-78.71237;67.67075
-78.71185;67.72467
-78.70885;67.33984
-78.70808;67.72442
-78.70313;67.16666
-78.69935;66.7745
-78.69896;67.81108
-78.69857;67.65675
-78.69688;67.21267
-78.69583;67.4575
-78.69453;67.24167
-78.6931;67.32034
-78.69154;66.71183
-78.6875;67.01791
-78.6849;66.86275
-78.68398;67.86417
-78.68242;67.401
-78.67656;66.82625
-78.67149;66.94067
-78.66511;66.79867
-78.66406;66.919
-78.6612;67.42608
-78.66029;67.0815
-78.65898;66.57708
-78.65768;66.43483
-78.65495;67.95925
-78.65469;67.35033
-78.65365;67.2475
-78.65299;67.21125
-78.6513;67.48625
-78.64987;66.57658
-78.64961;67.10975
-78.64687;67.76067
-78.6461;67.77925
-78.64558;66.62525
-78.64531;68.03616
-78.64466;67.75758
-78.64375;67.90508
-78.63802;67.17941
-78.63581;66.79459
-78.63541;67.22108
-78.63268;66.80666
-78.63034;67.65283
-78.62865;67.7835
-78.62826;66.84534
-78.62826;67.67867
-78.62656;67.62309
-78.625;67.58542
-78.62422;67.18916
-78.62266;66.70983
-78.622;67.6335
-78.61614;68.10392
-78.6151;67.38216
-78.61419;66.78658
-78.61328;66.5625
-78.60989;67.65342
-78.60833;67.971
-78.60794;67.612
-78.60339;66.72258
-78.60091;67.67875
-78.59843;67.31609
-78.59661;67.525
-78.59128;67.1815
-78.59089;67.43108
-78.5892;66.97608
-78.58828;67.12167
-78.58776;67.26825
-78.58659;66.67425
-78.58581;67.478
-78.58542;67.79892
-78.58294;67.60858
-78.58112;67.70725
-78.5793;66.95558
-78.57838;67.27541
-78.57761;67.89809
-78.57565;67.28259
-78.57383;66.90134
-78.56966;67.22459
-78.5668;67.14892
-78.56667;67.30617
-78.56328;67.42067
-78.56029;67.73925
-78.55755;66.91708
-78.55286;66.76133
-78.55117;67.97108
-78.55013;67.74275
-78.54414;67.72108
-78.53919;67.287
-78.53763;66.81416
-78.53411;66.94767
-78.5332;67.07533
-78.53151;67.76383
-78.5306;67.08483
-78.52344;66.9645
-78.52226;67.4625
-78.51719;66.88692
-78.51706;67.66375
-78.51485;67.10384
-78.51406;66.94925
-78.51328;67.56216
-78.51185;67.03142
-78.5112;68.10625
-78.50729;67.658
-78.50313;67.1445
-78.50169;67.26275
-78.49466;67.17225
-78.49206;68.02309
-78.49062;67.14867
-78.49062;67.96284
-78.48841;67.05083
-78.48698;66.24575
-78.47839;66.839
-78.47669;66.98333
-78.47643;67.40742
-78.46758;67.33617
-78.46758;67.20233
-78.46562;66.70033
-78.45834;67.1925
-78.45742;66.90125
-78.45729;67.44717
-78.45716;67.4775
-78.45703;66.82191
-78.45508;67.92267
-78.45495;66.72225
-78.45495;67.87242
-78.4543;68.04608
-78.453;67.29892
-78.45287;67.12309
-78.44765;67.0505
-78.4444;67.05075
-78.44271;66.84033
-78.43932;67.88116
-78.43737;67.69534
-78.43659;67.77033
-78.43503;67.573
-78.43151;66.86358
-78.43125;66.79559
-78.43112;67.89941
-78.43086;68.13583
-78.42995;66.67533
-78.42722;66.91409
-78.42565;66.34917
-78.42565;67.18117
-78.42552;67.18059
-78.42435;66.98959
-78.42213;66.99783
-78.4194;67.24008
-78.41771;67.21208
-78.41497;67.5875
-78.41276;67.22925
-78.41185;68.3895
-78.40911;67.558
-78.40781;67.86792
-78.40768;67.39575
-78.40638;67.38667
-78.40599;66.49184
-78.40586;67.4055
-78.40508;67.73458
-78.40495;67.82217
-78.40339;67.03917
-78.39987;67.30133
-78.39622;68.01991
-78.39362;67.432
-78.39336;67.24917
-78.39258;68.03858
-78.39088;66.48383
-78.3905;66.63667
-78.38828;67.02783
-78.38828;67.41241
-78.38802;66.91833
-78.3875;67.415
-78.38438;67.70517
-78.38281;67.28992
-78.38242;67.42325
-78.38073;67.29858
-78.37917;66.94633
-78.37826;66.884
-78.37643;68.25208
-78.37591;67.00792
-78.37395;67.40575
-78.37318;67.163
-78.37148;66.94517
-78.37096;67.29691
-78.3694;68.10467
-78.36628;67.2515
-78.36211;66.636
-78.35925;67.711
-78.35794;66.89817
-78.35664;67.19908
-78.34922;67.04408
-78.34805;67.70216
-78.34336;67.35592
-78.3431;67.48608
-78.34036;67.63275
-78.33828;67.00467
-78.33763;67.04317
-78.33724;66.85909
-78.33385;67.66766
-78.33347;66.79266
-78.33308;67.61758
-78.33242;67.58725
-78.33203;67.18108
-78.33099;66.94241
-78.3306;67.11875
-78.328;67.17342
-78.32578;67.87608
-78.32422;66.63116
-78.32383;67.9635
-78.32331;67.44991
-78.32057;66.81558
-78.31836;66.92367
-78.31823;67.063
-78.31523;67.68
-78.31458;66.77458
-78.31094;67.95084
-78.31042;66.79217
-78.31029;67.69958
-78.30977;67.14083
-78.3095;67.03875
-78.30937;67.96867
-78.30872;67.52325
-78.30807;68.01325
-78.30612;67.2775
-78.30573;67.43242
-78.30338;67.37625
-78.30286;66.95067
-78.29805;67.88633
-78.2961;67.01725
-78.29362;66.89325
-78.29153;67.07125
-78.28815;67.48283
-78.28802;67.15792
-78.28776;67.76933
-78.28646;66.62583
-78.28477;67.57391
-78.28281;67.769
-78.27956;66.78416
-78.27734;67.75508
-78.27721;67.76567
-78.27708;67.18684
-78.27513;68.09525
-78.27474;67.83225
-78.27357;67.86575
-78.27357;67.96
-78.27331;67.10442
-78.27097;67.1065
-78.2681;66.91483
-78.26393;68.14458
-78.26198;67.6845
-78.2556;67.71233
-78.25508;67.52875
-78.25481;67.7095
-78.25143;68.3225
-78.25013;67.23725
-78.24844;67.07458
-78.24714;67.51234
-78.24492;67.14108
-78.24492;67.99842
-78.23906;68.09058
-78.23893;67.83225
-78.2388;67.2395
-78.23685;67.92416
-78.23177;67.15617
-78.23151;67.84592
-78.2306;67.92966
-78.23021;66.76109
-78.23008;66.83667
-78.22774;67.11784
-78.22578;67.02742
-78.22188;67.3765
-78.22161;66.59575
-78.21927;67.20575
-78.21901;67.27558
-78.21901;66.91133
-78.21745;67.099
-78.21484;66.91859
-78.21315;67.63309
-78.21237;67.59167
-78.21198;66.43842
-78.20976;67.37833
-78.20651;67.53725
-78.20521;66.71059
-78.20495;67.52084
-78.2043;67.41267
-78.20104;67.1815
-78.20026;68.17
-78.19987;66.7955
-78.19935;67.29716
-78.1987;67.563
-78.1987;67.98441
-78.19817;67.30383
-78.19609;68.0005
-78.19375;67.31683
-78.1931;66.30775
-78.19297;67.84925
-78.19089;67.43266
-78.18945;67.66617
-78.18919;67.47633
-78.18841;66.94417
-78.18555;67.04775
-78.1845;67.2505
-78.18295;67.31808
-78.18255;68.11725
-78.17773;67.09717
-78.17747;66.92067
-78.17747;68.00391
-78.1763;67.41783
-78.17513;66.90434
-78.17318;67.03267
-78.17252;67.35533
-78.16862;67.35159
-78.16589;67.52133
-78.16537;67.31158
-78.16445;67.35292
-78.16341;67.1825
-78.16185;66.64408
-78.16159;67.16775
-78.16093;67.77583
-78.15716;67.13425
-78.15677;66.80133
-78.15365;67.496
-78.15117;67.40117
-78.14414;67.20375
-78.14336;67.87566
-78.14258;67.23883
-78.14024;67.25592
-78.13998;67.69875
-78.13932;67.38184
-78.13893;67.07166
-78.13802;66.9175
-78.13763;67.14342
-78.13737;67.3285
-78.13554;67.11633
-78.13138;67.762
-78.12747;67.335
-78.12721;67.62933
-78.12643;66.96233
-78.1263;67.58358
-78.12617;66.6755
-78.12526;66.83892
-78.11979;66.66033
-78.11979;66.8415
-78.11966;66.88367
-78.1194;66.63267
-78.11797;67.91758
-78.11784;67.63192
-78.11771;66.31067
-78.11485;67.499
-78.11393;68.31267
-78.11237;67.60117
-78.11081;68.19767
-78.10963;67.26041
-78.10729;67.78
-78.10716;66.64616
-78.10339;66.91317
-78.0948;67.42934
-78.0944;67.22175
-78.09075;67.11125
-78.08984;67.999
-78.08945;67.88409
-78.08867;67.20725
-78.08841;67.10008
-78.08815;67.3695
-78.08568;67.82708
-78.08516;67.46342
-78.08463;67.35875
-78.0819;67.19067
-78.08125;67.00375
-78.07813;67.20892
-78.07748;67.10008
-78.07748;67.13058
-78.07643;67.43767
-78.07539;68.81858
-78.07175;66.90791
-78.07096;66.65816
-78.07018;67.45175
-78.06523;66.74059
-78.06432;67.38667
-78.06328;67.71775
-78.06289;66.95383
-78.06263;67.13242
-78.06263;68.03358
-78.0625;67.99792
-78.0612;68.11584
-78.05898;67.90742
-78.05742;67.91375
-78.05612;67.87217
-78.05586;67.39167
-78.05586;67.67142
-78.0556;67.06692
-78.05547;66.87033
-78.05547;67.27533
-78.05286;67.19358
-78.05013;67.46667
-78.04636;67.42358
-78.0444;66.76933
-78.04414;67.0915
-78.04362;67.79833
-78.04271;67.26258
-78.04153;67.15
-78.0414;66.46408
-78.03802;67.45533
-78.03802;66.96167
-78.03776;67.52658
-78.03593;66.87634
-78.03555;67.28033
-78.03047;68.00817
-78.03008;68.159
-78.02734;67.41658
-78.02331;67.28416
-78.02031;67.44775
-78.01979;66.432
-78.01888;67.09766
-78.01836;67.34683
-78.01784;67.59925
-78.01524;66.94133
-78.01511;67.29858
-78.01458;66.89516
-78.01107;67.76801
-78.00886;66.92384
-78.00846;67.77167
-78.00807;67.24033
-78.0069;67.39025
-78.00638;67.36508
-78.00481;66.92975
-78.00273;67.57433
-78.00156;67.10233
-78.00026;67.0885
-77.9987;68.06917
-77.99779;67.28625
-77.99714;67.12258
-77.99323;66.68742
-77.99088;67.75842
-77.98906;66.78642
-77.98737;67.33483
-77.98086;66.59367
-77.9806;66.79992
-77.97956;67.39008
-77.97682;67.03333
-77.97604;67.74392
-77.97487;67.37175
-77.97461;67.29183
-77.97435;67.65292
-77.97343;67.63842
-77.96862;67.82567
-77.96693;66.9735
-77.96602;67.64191
-77.96042;67.45609
-77.95898;67.87708
-77.95781;67.37908
-77.95351;68.05575
-77.95222;66.87192
-77.95169;66.96658
-77.95143;67.07983
-77.94714;67.47342
-77.94714;67.36567
-77.94649;67.95025
-77.9457;67.25892
-77.94479;67.126
-77.94362;66.626
-77.9418;67.18792
-77.9388;66.79475
-77.93737;67.608
-77.93685;67.27292
-77.93372;67.55458
-77.93099;66.89575
-77.93073;67.06475
-77.9263;67.41183
-77.92591;67.80109
-77.92396;68.51334
-77.92292;66.63284
-77.92044;67.39858
-77.92005;67.09675
-77.91576;68.347
-77.90951;66.5625
-77.90859;67.79359
-77.9056;67.6445
-77.90534;67.37625
-77.90404;67.65717
-77.90365;67.56792
-77.90078;67.22034
-77.89584;67.7915
-77.89206;67.39875
-77.88919;67.52509
-77.88737;67.68542
-77.88672;66.94158
-77.88451;67.08559
-77.88438;67.72967
-77.88386;68.02133
-77.88307;67.36775
-77.88294;67.89558
-77.88164;67.64633
-77.88151;67.8025
-77.88138;67.3315
-77.88125;67.38091
-77.88034;66.59717
-77.87813;67.48317
-77.87344;67.36325
-77.86927;68.16116
-77.86745;66.45517
-77.86419;67.68491
-77.86302;67.60783
-77.86107;66.87775
-77.85899;67.00967
-77.8586;66.90475
-77.85664;67.10358
-77.85416;66.53416
-77.84896;66.90017
-77.8483;66.41842
-77.84635;67.32325
-77.84492;67.41241
-77.84193;66.97992
-77.84193;66.91583
-77.84128;67.49934
-77.83815;67.015
-77.83737;67.0955
-77.83529;67.81925
-77.8345;67.73642
-77.82774;67.77783
-77.82722;66.88592
-77.82695;66.95883
-77.82539;67.46325
-77.82513;67.41825
-77.81771;67.46592
-77.81731;67.61217
-77.81536;67.01925
-77.81393;67.21
-77.81133;67.81741
-77.80651;66.67983
-77.80117;67.17358
-77.80039;67.90791
-77.80013;67.26117
-77.79961;67.34475
-77.79662;67.63333
-77.79636;67.63208
-77.79623;67.75275
-77.79505;68.1095
-77.79453;67.168
-77.7931;66.7475
-77.78346;68.31225
-77.78125;67.0185
-77.775;67.81683
-77.77044;66.72192
-77.76979;67.20758
-77.76953;66.37817
-77.76406;67.43767
-77.76302;68.22975
-77.76159;67.7535
-77.75964;67.42641
-77.75807;67.05875
-77.75729;66.58258
-77.75391;67.37708
-77.75247;66.74208
-77.75169;66.60775
-77.75156;67.91092
-77.74909;66.33717
-77.74466;66.92775
-77.74232;67.62766
-77.74167;66.97092
-77.73946;66.89267
-77.73893;67.60958
-77.73763;68.07925
-77.73581;67.68667
-77.73151;67.11517
-77.73138;67.8915
-77.7289;67.36183
-77.72383;67.8715
-77.72356;67.21208
-77.72057;67.94759
-77.72005;67.68183
-77.71914;66.71208
-77.71849;67.90967
-77.71823;67.39167
-77.71575;67.73775
-77.71549;67.01241
-77.71107;67.75008
-77.70547;67.69083
-77.70469;67.05967
-77.70456;67.97283
-77.70235;66.97791
-77.69791;67.23209
-77.69518;67.65366
-77.69297;67.32467
-77.69128;67.24592
-77.68855;67.99775
-77.68802;68.19317
-77.68645;67.33625
-77.6849;67.33492
-77.6845;67.05675
-77.67773;68.19675
-77.67409;67.85658
-77.67278;68.15508
-77.67162;66.81841
-77.67057;67.61816
-77.66979;67.74508
-77.66823;67.58591
-77.66719;67.38216
-77.66563;67.96841
-77.66511;67.1275
-77.66263;67.23492
-77.65768;67.22442
-77.6573;68.01917
-77.65625;67.661
-77.65508;66.64359
-77.65286;67.13358
-77.6517;66.84875
-77.65157;68.02058
-77.65104;68.27084
-77.64818;66.63741
-77.64622;67.45284
-77.6461;66.84483
-77.64375;67.19583
-77.64271;67.63358
-77.64232;67.12392
-77.64063;67.41475
-77.6405;66.92583
-77.63802;67.13184
-77.63789;67.72867
-77.6349;67.14967
-77.63477;67.30783
-77.63047;67.14225
-77.61927;68.43642
-77.61849;67.43608
-77.6181;67.96941
-77.61758;67.593
-77.61641;68.10183
-77.61523;67.2665
-77.61433;67.8205
-77.61315;66.99709
-77.60521;67.58891
-77.60456;67.61617
-77.60287;67.52175
-77.60078;67.88675
-77.59974;66.91766
-77.59909;68.08141
-77.59883;66.74809
-77.59856;68.05167
-77.59245;67.7525
-77.58971;67.05358
-77.58945;66.81942
-77.58672;67.66
-77.58281;67.1795
-77.58164;67.79908
-77.58112;68.09417
-77.57708;67.14733
-77.57448;67.03867
-77.57396;67.83317
-77.5737;66.75333
-77.57201;67.68217
-77.57162;67.17159
-77.57044;67.73325
-77.57044;67.46442
-77.56771;67.17125
-77.56718;66.65992
-77.5625;67.285
-77.55859;67.902
-77.55456;68.26667
-77.55351;67.42183
-77.55286;66.48917
-77.55273;67.09825
-77.54636;67.67316
-77.54544;67.13592
-77.5444;67.6015
-77.54206;66.92717
-77.53945;67.7765
-77.5388;67.30434
-77.5388;67.57658
-77.53802;67.86584
-77.53763;67.18716
-77.53593;68.32025
-77.5358;67.62317
-77.53438;67.11383
-77.53385;67.17175
-77.53151;68.03667
-77.53086;66.92966
-77.5302;67.6405
-77.5293;67.167
-77.52852;67.65867
-77.52396;67.42667
-77.52279;67.92059
-77.52031;66.9505
-77.51888;67.74467
-77.51081;67.3305
-77.50872;68.04383
-77.50781;67.305
-77.50495;67.43342
-77.50221;67.17792
-77.50182;67.27417
-77.50143;67.54075
-77.49857;67.26325
-77.49557;67.492
-77.48972;67.05917
-77.48959;67.12058
-77.48946;67.78592
-77.48946;67.14692
-77.48255;67.71684
-77.47721;67.74267
-77.47161;68.20734
-77.4694;67.97691
-77.46927;67.30542
-77.4681;67.8865
-77.46407;66.99216
-77.4638;68.0165
-77.46328;66.93491
-77.4625;67.01175
-77.4625;67.47992
-77.46055;68.14484
-77.4595;67.74892
-77.45794;67.59933
-77.45729;66.83942
-77.45729;67.2345
-77.45664;67.02184
-77.45443;67.02541
-77.45325;67.2815
-77.45287;67.063
-77.45287;67.83633
-77.45235;66.70959
-77.45235;67.69708
-77.45117;67.08733
-77.45065;66.89516
-77.44948;66.85709
-77.44844;67.15567
-77.44557;68.03442
-77.44141;67.40933
-77.43645;67.45808
-77.43464;67.42567
-77.43385;67.56084
-77.43282;68.31658
-77.43164;66.69308
-77.43112;66.86391
-77.43086;67.83559
-77.42591;67.0885
-77.42448;67.703
-77.42422;67.5555
-77.42252;67.46291
-77.42123;67.07692
-77.41823;68.04583
-77.41758;67.25867
-77.41445;66.95008
-77.41419;66.75584
-77.41406;67.11083
-77.41302;67.42108
-77.41211;68.048
-77.41068;67.14217
-77.40898;68.24242
-77.40312;67.89108
-77.40234;67.75833
-77.40013;67.58142
-77.39909;68.22784
-77.39844;67.56358
-77.39818;67.31225
-77.39687;67.08117
-77.39661;67.09425
-77.39297;67.22958
-77.39297;68.1535
-77.39258;67.47058
-77.39075;66.83425
-77.39063;66.8335
-77.38477;67.16183
-77.3832;67.70258
-77.37422;66.83225
-77.36497;67.30483
-77.36446;68.29066
-77.36315;66.79633
-77.36315;67.44366
-77.36263;67.20792
-77.36055;67.53675
-77.36002;67.44209
-77.35729;68.49675
-77.35378;67.68066
-77.35182;67.48666
-77.3513;67.71584
-77.35078;67.95358
-77.35;67.25608
-77.35;67.5035
-77.34362;67.1855
-77.34206;67.32958
-77.33997;66.60284
-77.33516;67.43267
-77.3237;67.25467
-77.3224;67.19267
-77.32227;67.48666
-77.32136;68.17792
-77.31862;67.01425
-77.31862;67.85625
-77.3181;67.167
-77.31654;67.27325
-77.31536;66.94917
-77.31445;67.68058
-77.31315;66.95558
-77.31263;67.90242
-77.30977;67.419
-77.30964;67.34817
-77.3095;67.39492
-77.30872;67.48675
-77.30521;67.44775
-77.30456;67.851
-77.30117;66.73833
-77.30104;67.65842
-77.29987;67.90208
-77.29844;67.00342
-77.29583;67.04491
-77.29505;67.3665
-77.29336;66.94508
-77.29179;67.35059
-77.29089;67.18117
-77.29024;67.82242
-77.29011;67.79383
-77.28958;67.78191
-77.28542;67.32158
-77.28542;68.57175
-77.2849;67.10941
-77.28398;67.112
-77.28307;68.13158
-77.28281;67.62959
-77.28216;67.97667
-77.27825;67.69666
-77.27812;67.03633
-77.27578;66.66267
-77.27578;67.55283
-77.27409;68.0155
-77.27396;67.02458
-77.27279;67.8135
-77.27266;67.61359
-77.27253;67.16742
-77.27187;67.16742
-77.27031;67.94025
-77.26784;67.277
-77.26771;66.94133
-77.26601;67.368
-77.26563;67.625
-77.2638;68.11916
-77.26028;67.49308
-77.25912;67.04266
-77.25534;67.3185
-77.25286;67.01009
-77.24844;66.8265
-77.24818;67.42425
-77.24622;67.39425
-77.24545;67.56467
-77.24271;67.61075
-77.24271;67.67042
-77.2418;67.975
-77.24128;67.14142
-77.23607;67.01325
-77.23476;67.27908
-77.23463;66.85392
-77.23112;67.91383
-77.2289;67.15491
-77.22813;67.512
-77.22539;66.82525
-77.22474;67.75716
-77.22083;67.04884
-77.21966;67.36892
-77.21888;66.93408
-77.21641;68.26292
-77.21536;67.107
-77.21068;67.88533
-77.20989;67.5775
-77.20768;68.4105
-77.20755;67.63734
-77.20573;67.247
-77.20456;67.02283
-77.20417;68.61342
-77.20052;68.0165
-77.19857;67.62908
-77.19596;67.20758
-77.19505;67.147
-77.19427;68.006
-77.19258;67.74609
-77.19115;67.48167
-77.19102;67.25017
-77.19089;66.83875
-77.1888;67.122
-77.1875;67.2195
-77.18503;67.91392
-77.18177;67.455
-77.18034;67.99925
-77.17891;67.497
-77.17735;67.70325
-77.17696;67.25725
-77.17656;67.86359
-77.17591;67.81275
-77.17278;67.339
-77.17031;67.28667
-77.16979;67.62534
-77.16823;67.07909
-77.16823;67.37767
-77.16576;67.26167
-77.16537;67.88058
-77.16458;67.60817
-77.16237;67.39359
-77.1608;66.98167
-77.15951;67.10392
-77.1569;67.48833
-77.15325;68.12209
-77.15325;67.73241
-77.15013;67.62817
-77.14726;67.17741
-77.14584;68.07767
-77.14427;67.52492
-77.14349;67.352
-77.13386;67.65808
-77.13151;67.80967
-77.13138;67.31108
-77.13034;68.40325
-77.12826;67.31917
-77.12565;67.51225
-77.12435;67.94691
-77.12383;67.63533
-77.12174;67.84425
-77.11966;67.46525
-77.11914;67.04833
-77.11745;67.44725
-77.11224;67.373
-77.11198;66.92783
-77.11042;67.82325
-77.1095;67.21625
-77.10925;67.35316
-77.10899;67.42225
-77.10873;66.64225
-77.10534;68.13917
-77.10456;67.4075
-77.10182;67.5965
-77.09375;67.61892
-77.09362;68.43208
-77.09193;67.92025
-77.09023;67.09708
-77.08971;67.7265
-77.08828;67.39384
-77.08802;67.08408
-77.08763;68.1055
-77.08698;66.53609
-77.08607;67.69158
-77.08476;67.4215
-77.0819;67.79066
-77.0806;68.12817
-77.07722;68.08675
-77.07708;66.65083
-77.07474;67.6025
-77.07201;67.09417
-77.06953;66.97992
-77.05586;67.66783
-77.0556;68.29
-77.05156;67.20409
-77.05156;67.77509
-77.04883;67.33559
-77.04284;67.529
-77.0405;67.14542
-77.03932;66.99409
-77.03737;68.04134
-77.03698;68.10658
-77.03606;67.99275
-77.03398;67.39975
-77.03177;67.33992
-77.02956;67.68875
-77.0293;67.68325
-77.02839;66.96917
-77.02839;67.71792
-77.02565;68.10333
-77.02552;67.81783
-77.02448;67.90166
-77.01771;68.07684
-77.01745;67.85825
-77.0155;67.30192
-77.01315;68.07508
-77.01237;67.40108
-77.00455;68.0945
-77.00455;68.44041
-77.0043;66.91275
-77.00208;66.97325
-77.00169;67.89909
-76.99245;67.001
-76.99075;67.49158
-76.98959;68.79375
-76.9888;67.11292
-76.98646;68.09842
-76.9845;68.485
-76.97813;67.31842
-76.97578;68.05183
-76.96901;67.61508
-76.96901;67.63567
-76.96836;66.73175
-76.96797;67.37275
-76.96628;67.31858
-76.96549;68.1725
-76.96315;66.76167
-76.96224;67.15117
-76.96159;68.23775
-76.95716;67.58275
-76.95612;67.47525
-76.95586;66.90892
-76.95521;67.67292
-76.95248;67.38425
-76.94974;67.87434
-76.94701;67.30125
-76.94466;67.50941
-76.94466;67.89917
-76.94036;68.42992
-76.9401;67.67609
-76.93776;67.19791
-76.93685;66.54342
-76.93555;67.53
-76.93411;67.86408
-76.93295;67.25858
-76.93177;67.97908
-76.92904;67.223
-76.92904;67.75517
-76.92864;67.75425
-76.92474;67.58858
-76.92331;66.95233
-76.91797;67.286
-76.91758;67.03875
-76.91692;66.32575
-76.9155;67.45783
-76.91419;66.9715
-76.90365;67.09875
-76.9017;67.50283
-76.90078;66.81858
-76.89896;67.1985
-76.89571;67.11042
-76.89258;67.97825
-76.88828;68.17841
-76.88815;68.00383
-76.88763;68.453
-76.88633;67.62617
-76.88229;67.50175
-76.88203;67.68958
-76.87981;67.11992
-76.87917;67.10133
-76.8776;67.35941
-76.87591;67.52966
-76.87279;67.785
-76.87227;67.32467
-76.87083;67.97334
-76.86172;67.91258
-76.86081;67.61375
-76.85899;67.32708
-76.85573;67.36442
-76.85247;67.22142
-76.85026;67.40625
-76.84987;67.0955
-76.84883;67.97992
-76.84805;67.6995
-76.84661;67.90591
-76.84362;67.44925
-76.84206;67.17617
-76.83724;67.75975
-76.83698;68.38367
-76.8306;67.71917
-76.82995;67.73192
-76.82851;66.55975
-76.82838;67.76892
-76.82344;67.16075
-76.81992;67.88458
-76.81693;67.85075
-76.8168;67.22208
-76.8151;68.16891
-76.81471;67.356
-76.8138;67.6155
-76.81276;67.98058
-76.81133;67.19234
-76.8112;67.68408
-76.81081;67.10267
-76.81016;67.1805
-76.80769;67.05158
-76.80729;67.49084
-76.80338;67.28284
-76.80235;66.798
-76.80091;67.29684
-76.79778;68.60184
-76.79752;67.068
-76.79583;67.78191
-76.79089;66.95075
-76.79063;67.54242
-76.78971;67.1625
-76.78919;67.7515
-76.7888;67.86134
-76.78151;67.46584
-76.78112;67.51833
-76.78073;67.59483
-76.77644;67.4825
-76.77357;68.20284
-76.77161;67.6975
-76.77097;67.6635
-76.77058;68.11867
-76.76862;67.57625
-76.76849;67.28233
-76.76823;67.33
-76.7668;67.96725
-76.76432;67.75525
-76.76419;68.16117
-76.75755;67.8365
-76.75742;67.133
-76.75547;67.73225
-76.75339;67.39809
-76.75326;67.52133
-76.75182;67.02084
-76.74088;67.00725
-76.73997;67.23258
-76.73997;67.34458
-76.73815;67.48225
-76.7345;67.00042
-76.73412;67.75066
-76.73399;67.0635
-76.73086;67.113
-76.72982;67.52275
-76.72916;68.00491
-76.71901;67.06275
-76.71888;67.53833
-76.71823;67.32716
-76.71667;67.64733
-76.71367;67.28758
-76.71003;67.209
-76.70924;67.77775
-76.70781;67.57108
-76.70768;67.33175
-76.69961;67.40308
-76.69922;67.678
-76.69609;67.04733
-76.69505;67.43008
-76.69466;67.68117
-76.69284;67.6555
-76.69102;67.94691
-76.69036;67.27658
-76.68867;67.37325
-76.6875;67.06342
-76.68633;67.98525
-76.6862;68.85042
-76.68555;67.74225
-76.68307;67.18491
-76.68269;67.12025
-76.68021;67.54625
-76.67956;67.62634
-76.67709;68.45316
-76.67526;68.00484
-76.67474;67.77175
-76.67383;67.04775
-76.67044;67.2315
-76.66406;67.62341
-76.66055;67.48133
-76.66042;66.75508
-76.66016;67.2725
-76.65495;67.9265
-76.65391;67.35542
-76.65144;67.63367
-76.65078;67.0805
-76.64987;67.41908
-76.64935;67.952
-76.64635;67.76575
-76.64635;67.67242
-76.64492;67.69434
-76.64232;67.64417
-76.64193;67.3385
-76.63998;67.44209
-76.63932;67.54591
-76.63594;66.88575
-76.63372;68.27766
-76.62839;67.32867
-76.62148;67.72758
-76.62019;67.48717
-76.61575;67.49091
-76.61315;67.26358
-76.61015;67.65217
-76.60833;67.99442
-76.60807;68.62908
-76.60169;67.03475
-76.60039;67.426
-76.59675;67.14892
-76.59635;66.88267
-76.59596;67.00208
-76.59375;67.4195
-76.59362;68.13084
-76.5918;68.98125
-76.59089;68.67033
-76.58984;67.40825
-76.58971;66.321
-76.5888;67.969
-76.58607;67.46267
-76.58437;67.71892
-76.58229;68.09016
-76.57995;68.88142
-76.57969;67.54642
-76.57604;67.828
-76.57526;68.0225
-76.57227;67.37309
-76.56979;68.25175
-76.5694;67.37575
-76.5625;67.69083
-76.56172;67.33
-76.55521;68.10617
-76.55338;67.92992
-76.55247;67.52817
-76.5513;67.52775
-76.54739;67.61042
-76.54662;67.79617
-76.54649;67.26717
-76.54583;67.38175
-76.54505;67.56059
-76.54192;67.60083
-76.53698;66.88458
-76.5362;67.8085
-76.53606;67.37209
-76.53438;67.62908
-76.53398;66.64142
-76.53268;66.93867
-76.53073;67.33867
-76.5293;67.96017
-76.52799;67.73033
-76.52331;67.98766
-76.51485;67.988
-76.51081;67.7525
-76.50781;67.04417
-76.50599;67.10059
-76.50534;67.66942
-76.50495;67.4675
-76.50455;67.04083
-76.50404;67.97275
-76.50156;67.63783
-76.49909;67.14058
-76.49753;66.8455
-76.497;67.27708
-76.49583;67.74284
-76.4944;67.41325
-76.49349;67.43983
-76.49128;67.26233
-76.48893;68.38441
-76.4832;67.40325
-76.4819;68.30241
-76.48177;68.05991
-76.47513;67.73258
-76.47396;67.87392
-76.47383;67.96609
-76.4724;66.48634
-76.46719;66.96867
-76.46693;68.16717
-76.46536;67.55833
-76.46302;67.26659
-76.45911;66.68058
-76.45469;67.12434
-76.45222;67.22383
-76.45156;67.124
-76.4513;67.02583
-76.4513;67.84275
-76.45078;68.06583
-76.44649;67.185
-76.44453;67.08725
-76.44388;67.67583
-76.4431;66.64841
-76.44271;66.87791
-76.43958;67.98358
